series,episode,mean,std
nomtrain:raw_return,115,15.943511,2.116477
nomtrain:raw_return,116,3.573232,12.519006
nomtrain:raw_return,117,11.871187,3.656476
nomtrain:raw_return,118,9.621006,8.678819
nomtrain:raw_return,119,15.528859,4.623303
nomtrain:raw_return,120,6.145355,2.663896
nomtrain:raw_return,121,8.138797,3.870240
nomtrain:raw_return,122,17.170774,4.403381
nomtrain:raw_return,123,15.084807,6.916602
nomtrain:raw_return,124,17.250616,2.578152
nomtrain:raw_return,125,13.268805,3.826873
nomtrain:raw_return,126,5.882696,9.082759
nomtrain:raw_return,127,-0.301773,8.102692
nomtrain:raw_return,128,-2.506996,8.282868
nomtrain:raw_return,129,4.136091,11.479121
nomtrain:raw_return,130,7.493514,10.914551
nomtrain:raw_return,131,9.689643,11.679027
nomtrain:raw_return,132,10.777162,4.493613
nomtrain:raw_return,133,8.080605,7.149895
nomtrain:raw_return,134,12.876878,3.860324
nomtrain:raw_return,135,12.750591,1.442353
nomtrain:raw_return,136,15.147122,3.709112
nomtrain:raw_return,137,2.271571,21.020268
nomtrain:raw_return,138,9.717015,8.279732
nomtrain:raw_return,139,1.610620,14.346826
nomtrain:raw_return,140,4.026227,8.664421
nomtrain:raw_return,141,8.295944,1.923939
nomtrain:raw_return,142,1.620107,5.221713
nomtrain:raw_return,143,4.543740,14.633849
nomtrain:raw_return,144,-2.306420,15.310181
nomtrain:raw_return,145,8.246072,6.792239
nomtrain:raw_return,146,19.796988,3.445363
nomtrain:raw_return,147,5.658191,12.625166
nomtrain:raw_return,148,10.311353,5.323206
nomtrain:raw_return,149,-0.723008,11.123860
nomtrain:raw_return,150,6.970052,5.927738
nomtrain:raw_return,151,15.024974,4.631333
nomtrain:raw_return,152,6.112749,6.534684
nomtrain:raw_return,153,12.588581,2.013968
nomtrain:raw_return,154,5.507666,5.607894
nomtrain:raw_return,155,6.306028,11.146216
nomtrain:raw_return,156,16.111576,1.543187
nomtrain:raw_return,157,18.950019,2.672112
nomtrain:raw_return,158,10.632342,8.239056
nomtrain:raw_return,159,9.754556,4.516964
nomtrain:raw_return,160,8.996966,5.821953
nomtrain:raw_return,161,8.462369,2.983513
nomtrain:raw_return,162,8.097595,4.137556
nomtrain:raw_return,163,10.345541,4.204401
nomtrain:raw_return,164,16.932671,1.644240
nomtrain:raw_return,165,12.120935,2.571358
nomtrain:raw_return,166,8.243179,8.019015
nomtrain:raw_return,167,6.524526,1.799939
nomtrain:raw_return,168,16.513857,8.188615
nomtrain:raw_return,169,7.609929,13.735334
nomtrain:raw_return,170,2.844448,11.996575
nomtrain:raw_return,171,3.349445,9.870890
nomtrain:raw_return,172,5.885887,7.199852
nomtrain:raw_return,173,7.026666,3.333497
nomtrain:raw_return,174,0.808099,13.234070
nomtrain:raw_return,175,7.136145,9.243453
nomtrain:raw_return,176,6.734777,10.547826
nomtrain:raw_return,177,14.692883,3.928378
nomtrain:raw_return,178,8.682750,12.258920
nomtrain:raw_return,179,15.144803,3.121497
nomtrain:raw_return,180,5.394350,4.015610
nomtrain:raw_return,181,4.891062,5.478756
nomtrain:raw_return,182,16.442827,5.444639
nomtrain:raw_return,183,12.647856,9.378242
nomtrain:raw_return,184,9.031795,3.797388
nomtrain:raw_return,185,11.069356,8.509106
nomtrain:raw_return,186,13.676342,6.122733
nomtrain:raw_return,187,14.238203,10.118177
nomtrain:raw_return,188,21.741205,3.143630
nomtrain:raw_return,189,18.351959,5.806616
nomtrain:raw_return,190,17.343112,1.207661
nomtrain:raw_return,191,11.644559,3.565808
nomtrain:raw_return,192,7.063978,6.371618
nomtrain:raw_return,193,-1.993955,5.177928
nomtrain:raw_return,194,-0.549430,5.001472
nomtrain:raw_return,195,11.741398,12.075898
nomtrain:raw_return,196,13.541397,4.609340
nomtrain:raw_return,197,16.256863,0.960366
nomtrain:raw_return,198,14.877627,3.403802
nomtrain:raw_return,199,11.013098,7.226600
nomtrain:raw_return,200,4.564273,12.179208
nomtrain:raw_return,201,12.057606,1.463516
nomtrain:raw_return,202,12.009714,9.359958
nomtrain:raw_return,203,6.759396,9.585472
nomtrain:raw_return,204,8.823688,7.482015
nomtrain:raw_return,205,5.729787,4.831075
nomtrain:raw_return,206,11.350551,5.341635
nomtrain:raw_return,207,7.285615,6.359481
nomtrain:raw_return,208,11.132624,5.252099
nomtrain:raw_return,209,11.285626,4.108286
nomtrain:raw_return,210,8.353861,9.909377
nomtrain:raw_return,211,18.145769,2.221118
nomtrain:raw_return,212,15.172475,6.015321
nomtrain:raw_return,213,12.469654,2.132691
nomtrain:raw_return,214,8.020702,6.719502
nomtrain:raw_return,215,7.068456,5.890799
nomtrain:raw_return,216,6.796106,8.505575
nomtrain:raw_return,217,16.214197,2.752801
nomtrain:raw_return,218,8.208836,7.522832
nomtrain:raw_return,219,10.446444,6.142097
nomtrain:raw_return,220,1.029773,13.976439
nomtrain:raw_return,221,5.494135,11.756802
nomtrain:raw_return,222,-6.769912,5.119176
nomtrain:raw_return,223,10.716931,7.236757
nomtrain:raw_return,224,8.130784,14.220682
nomtrain:raw_return,225,18.519902,1.986809
nomtrain:raw_return,226,4.871720,5.501800
nomtrain:raw_return,227,10.105577,4.491513
nomtrain:raw_return,228,-1.922213,6.403424
nomtrain:raw_return,229,3.858106,11.910351
nomtrain:raw_return,230,5.189277,11.219657
nomtrain:raw_return,231,14.073957,11.342332
nomtrain:raw_return,232,7.702514,10.298306
nomtrain:raw_return,233,12.616825,8.725629
nomtrain:raw_return,234,19.061367,4.036330
nomtrain:raw_return,235,2.566186,4.550334
nomtrain:raw_return,236,-4.959438,15.226865
nomtrain:raw_return,237,-0.014105,7.734281
nomtrain:raw_return,238,1.946347,14.049190
nomtrain:raw_return,239,8.446526,12.912138
nomtrain:raw_return,240,8.799943,4.488642
nomtrain:raw_return,241,7.204405,14.797313
nomtrain:raw_return,242,12.935264,1.693914
nomtrain:raw_return,243,1.896547,10.689370
nomtrain:raw_return,244,7.930901,9.418554
nomtrain:raw_return,245,13.753485,1.941192
nomtrain:raw_return,246,8.588247,5.184960
nomtrain:raw_return,247,7.355070,12.819117
nomtrain:raw_return,248,-3.463873,6.196731
nomtrain:raw_return,249,4.758034,12.668951
nomtrain:raw_return,250,17.057298,3.627151
nomtrain:raw_return,251,17.304909,0.799249
nomtrain:raw_return,252,8.435954,3.495099
nomtrain:raw_return,253,14.733501,2.311769
nomtrain:raw_return,254,8.943182,11.305628
nomtrain:raw_return,255,8.131905,13.776439
nomtrain:raw_return,256,6.946980,7.744398
nomtrain:raw_return,257,6.898299,2.815605
nomtrain:raw_return,258,18.030167,3.659861
nomtrain:raw_return,259,16.155581,3.894085
nomtrain:raw_return,260,18.161552,2.303613
nomtrain:raw_return,261,4.130492,6.961739
nomtrain:raw_return,262,6.505472,13.800577
nomtrain:raw_return,263,13.475124,3.181230
nomtrain:raw_return,264,10.498916,4.135250
nomtrain:raw_return,265,11.697227,6.834699
nomtrain:raw_return,266,13.572340,1.241830
nomtrain:raw_return,267,1.306526,9.727016
nomtrain:raw_return,268,3.590607,13.204147
nomtrain:raw_return,269,2.106271,13.715378
nomtrain:raw_return,270,10.606372,1.020841
nomtrain:raw_return,271,15.460970,1.346793
nomtrain:raw_return,272,11.973251,2.382950
nomtrain:raw_return,273,18.200200,2.743279
nomtrain:raw_return,274,14.868129,7.606822
nomtrain:raw_return,275,15.490045,5.586961
nomtrain:raw_return,276,12.294895,7.411890
nomtrain:raw_return,277,7.423248,3.978284
nomtrain:raw_return,278,2.835380,10.021684
nomtrain:raw_return,279,3.623939,4.957085
nomtrain:raw_return,280,10.461753,6.322126
nomtrain:raw_return,281,16.499827,1.145406
nomtrain:raw_return,282,10.469485,6.495757
nomtrain:raw_return,283,17.226338,5.589620
nomtrain:raw_return,284,14.873446,2.396978
nomtrain:raw_return,285,13.022023,4.256041
nomtrain:raw_return,286,17.293731,4.680511
nomtrain:raw_return,287,17.368217,1.105633
nomtrain:raw_return,288,13.793261,1.652994
nomtrain:raw_return,289,14.245099,3.097899
nomtrain:raw_return,290,13.599007,6.205945
nomtrain:raw_return,291,11.201534,7.105587
nomtrain:raw_return,292,8.687041,8.307074
nomtrain:raw_return,293,16.777188,7.977777
nomtrain:raw_return,294,14.886267,7.528865
nomtrain:raw_return,295,18.843371,7.927840
nomtrain:raw_return,296,15.849668,6.036664
nomtrain:raw_return,297,8.409479,10.262879
nomtrain:raw_return,298,15.663213,3.387856
nomtrain:raw_return,299,9.720796,7.018581
nomtrain:raw_return,300,18.070180,1.469341
nomtrain:raw_return,301,17.258225,5.859838
nomtrain:raw_return,302,10.187988,0.360613
nomtrain:raw_return,303,8.940811,1.764978
nomtrain:raw_return,304,5.090549,7.807706
nomtrain:raw_return,305,4.808824,6.914179
nomtrain:raw_return,306,3.713546,9.952197
nomtrain:raw_return,307,17.686403,6.661257
nomtrain:raw_return,308,16.561981,4.164684
nomtrain:raw_return,309,14.364820,6.724449
nomtrain:raw_return,310,10.153937,8.423109
nomtrain:raw_return,311,17.071696,5.327107
nomtrain:raw_return,312,17.876793,4.167265
nomtrain:raw_return,313,15.493396,4.553249
nomtrain:raw_return,314,9.070478,6.966475
nomtrain:raw_return,315,19.331582,2.979555
nomtrain:raw_return,316,8.008243,11.734777
nomtrain:raw_return,317,-1.310020,3.149836
nomtrain:raw_return,318,-2.843236,6.688883
nomtrain:raw_return,319,6.394027,7.408269
nomtrain:raw_return,320,3.452393,7.315755
nomtrain:raw_return,321,14.857761,7.180643
nomtrain:raw_return,322,5.813095,8.260439
nomtrain:raw_return,323,11.629073,11.449852
nomtrain:raw_return,324,4.065309,11.451736
nomtrain:raw_return,325,5.163708,11.930985
nomtrain:raw_return,326,-2.609543,3.921584
nomtrain:raw_return,327,11.200758,11.908188
nomtrain:raw_return,328,7.362307,5.392002
nomtrain:raw_return,329,5.296903,3.550438
nomtrain:raw_return,330,12.936476,8.414573
nomtrain:raw_return,331,15.466845,5.031805
nomtrain:raw_return,332,13.964641,2.592681
nomtrain:raw_return,333,19.276440,1.590031
nomtrain:raw_return,334,13.235989,2.824575
nomtrain:raw_return,335,18.772034,5.143203
nomtrain:raw_return,336,9.341265,6.048989
nomtrain:raw_return,337,11.768458,8.462536
nomtrain:raw_return,338,14.964374,8.705322
nomtrain:raw_return,339,20.777068,3.875958
nomtrain:raw_return,340,14.412790,7.892538
nomtrain:raw_return,341,20.901121,0.564010
nomtrain:raw_return,342,20.444099,4.135158
nomtrain:raw_return,343,17.093762,2.655248
nomtrain:raw_return,344,21.015983,0.967099
nomtrain:raw_return,345,22.100895,3.010115
nomtrain:raw_return,346,20.923040,4.945468
nomtrain:raw_return,347,18.969589,1.282524
nomtrain:raw_return,348,19.475462,1.544418
nomtrain:raw_return,349,16.297755,3.041596
nomtrain:raw_return,350,15.002419,8.474047
nomtrain:raw_return,351,17.707442,4.132100
nomtrain:raw_return,352,16.172197,8.675859
nomtrain:raw_return,353,17.162891,12.342338
nomtrain:raw_return,354,17.117205,10.102269
nomtrain:raw_return,355,18.057882,4.605256
nomtrain:raw_return,356,17.484139,3.595578
nomtrain:raw_return,357,9.434771,10.386395
nomtrain:raw_return,358,9.312316,9.602144
nomtrain:raw_return,359,16.451187,6.980581
nomtrain:raw_return,360,14.228394,11.979501
nomtrain:raw_return,361,16.641871,9.483042
nomtrain:raw_return,362,18.119150,8.623541
nomtrain:raw_return,363,21.976514,3.909164
nomtrain:raw_return,364,16.404239,4.186372
nomtrain:raw_return,365,12.971873,9.365448
nomtrain:raw_return,366,15.953616,4.020525
nomtrain:raw_return,367,17.234502,7.126397
nomtrain:raw_return,368,7.286907,4.922957
nomtrain:raw_return,369,13.385206,4.928146
nomtrain:raw_return,370,19.927471,2.252162
nomtrain:raw_return,371,17.646155,0.665411
nomtrain:raw_return,372,17.974171,3.984650
nomtrain:raw_return,373,14.359401,2.958458
nomtrain:raw_return,374,11.396810,15.203362
nomtrain:raw_return,375,19.423193,3.337149
nomtrain:raw_return,376,15.120076,4.529434
nomtrain:raw_return,377,19.764223,6.945712
nomtrain:raw_return,378,19.653530,6.216435
nomtrain:raw_return,379,16.170883,1.211211
nomtrain:raw_return,380,16.449436,6.643920
nomtrain:raw_return,381,9.143225,4.867365
nomtrain:raw_return,382,18.922390,4.913600
nomtrain:raw_return,383,11.965661,9.047848
nomtrain:raw_return,384,17.566884,6.566453
nomtrain:raw_return,385,10.769631,5.802648
nomtrain:raw_return,386,19.683217,4.481788
nomtrain:raw_return,387,14.692137,5.711512
nomtrain:raw_return,388,14.943111,5.754512
nomtrain:raw_return,389,14.339930,2.709692
nomtrain:raw_return,390,13.003458,5.831731
nomtrain:raw_return,391,13.942571,5.425866
nomtrain:raw_return,392,11.480858,10.673132
nomtrain:raw_return,393,15.098543,1.697376
nomtrain:raw_return,394,20.184997,2.895489
nomtrain:raw_return,395,21.367111,0.024935
nomtrain:raw_return,396,7.204543,5.463264
nomtrain:raw_return,397,14.393011,6.499152
nomtrain:raw_return,398,19.240833,2.528834
nomtrain:raw_return,399,18.922749,2.008325
nomtrain:raw_return,400,15.365526,7.072776
nomtrain:raw_return,401,11.632095,7.783944
nomtrain:raw_return,402,20.826461,5.555648
nomtrain:raw_return,403,17.034681,6.948547
nomtrain:raw_return,404,13.224406,10.472598
nomtrain:raw_return,405,3.538306,8.646926
nomtrain:raw_return,406,1.679914,13.509164
nomtrain:raw_return,407,5.388420,10.311258
nomtrain:raw_return,408,6.477340,7.747867
nomtrain:raw_return,409,5.999854,7.926132
nomtrain:raw_return,410,18.626439,5.038886
nomtrain:raw_return,411,16.915418,3.029524
nomtrain:raw_return,412,16.539274,5.949788
nomtrain:raw_return,413,16.992111,5.919608
nomtrain:raw_return,414,8.313443,15.238024
nomtrain:raw_return,415,8.788014,11.480752
nomtrain:raw_return,416,17.011998,6.132063
nomtrain:raw_return,417,16.174458,1.840322
nomtrain:raw_return,418,13.602728,7.912070
nomtrain:raw_return,419,2.217707,13.569369
nomtrain:raw_return,420,-1.220925,13.291292
nomtrain:raw_return,421,11.830384,9.499606
nomtrain:raw_return,422,7.868003,10.455489
nomtrain:raw_return,423,18.154621,2.246923
nomtrain:raw_return,424,18.017108,2.922152
nomtrain:raw_return,425,12.572452,7.755916
nomtrain:raw_return,426,8.186472,7.591323
nomtrain:raw_return,427,15.591882,6.728795
nomtrain:raw_return,428,8.296444,8.733219
nomtrain:raw_return,429,14.556582,9.516660
nomtrain:raw_return,430,17.301432,4.961039
nomtrain:raw_return,431,14.732884,4.531913
nomtrain:raw_return,432,13.360800,5.906804
nomtrain:raw_return,433,8.935686,10.668852
nomtrain:raw_return,434,21.774697,5.287163
nomtrain:raw_return,435,14.358022,6.651710
nomtrain:raw_return,436,11.727194,5.131064
nomtrain:raw_return,437,14.001063,2.141189
nomtrain:raw_return,438,16.128882,4.585104
nomtrain:raw_return,439,15.150274,6.908181
nomtrain:raw_return,440,21.007949,3.837314
nomtrain:raw_return,441,11.361491,8.178713
nomtrain:raw_return,442,10.974551,1.732050
nomtrain:raw_return,443,10.036173,4.082030
nomtrain:raw_return,444,11.207957,8.840641
nomtrain:raw_return,445,12.757666,12.534232
nomtrain:raw_return,446,5.479216,12.686368
nomtrain:raw_return,447,16.655475,7.556260
nomtrain:raw_return,448,12.763019,11.331610
nomtrain:raw_return,449,12.880134,10.451460
nomtrain:raw_return,450,17.518954,7.776832
nomtrain:raw_return,451,14.545755,3.006494
nomtrain:raw_return,452,17.881144,2.435625
nomtrain:raw_return,453,14.910894,2.169705
nomtrain:raw_return,454,20.926524,3.992067
nomtrain:raw_return,455,14.332913,10.222840
nomtrain:raw_return,456,20.063363,0.747222
nomtrain:raw_return,457,13.883118,2.755357
nomtrain:raw_return,458,12.298415,8.519991
nomtrain:raw_return,459,18.776231,3.941302
nomtrain:raw_return,460,18.762795,2.317691
nomtrain:raw_return,461,14.848447,9.423282
nomtrain:raw_return,462,12.116366,4.678573
nomtrain:raw_return,463,15.813614,7.138423
nomtrain:raw_return,464,18.078791,7.518035
nomtrain:raw_return,465,12.062733,6.271961
nomtrain:raw_return,466,23.974233,5.990469
nomtrain:raw_return,467,18.114191,8.945585
nomtrain:raw_return,468,18.500471,5.653226
nomtrain:raw_return,469,11.601186,10.166806
nomtrain:raw_return,470,15.771593,9.757142
nomtrain:raw_return,471,19.087168,1.903512
nomtrain:raw_return,472,14.299356,5.921884
nomtrain:raw_return,473,6.432610,6.064919
nomtrain:raw_return,474,5.627395,12.953917
nomtrain:raw_return,475,10.796008,9.888108
nomtrain:raw_return,476,6.431434,8.330791
nomtrain:raw_return,477,14.110895,8.590879
nomtrain:raw_return,478,18.342762,7.631592
nomtrain:raw_return,479,22.929932,3.413581
nomtrain:raw_return,480,16.849101,8.274366
nomtrain:raw_return,481,16.068899,5.400885
nomtrain:raw_return,482,18.657565,7.266739
nomtrain:raw_return,483,16.101342,10.227254
nomtrain:raw_return,484,19.260914,5.199514
nomtrain:raw_return,485,19.439204,4.829039
nomtrain:raw_return,486,14.468365,3.570137
nomtrain:raw_return,487,18.022380,0.782620
nomtrain:raw_return,488,20.713337,1.176542
nomtrain:raw_return,489,19.011273,7.819856
nomtrain:raw_return,490,13.850435,4.043330
nomtrain:raw_return,491,13.555312,8.023702
nomtrain:raw_return,492,21.286904,3.273743
nomtrain:raw_return,493,22.314686,2.651679
nomtrain:raw_return,494,19.121836,6.060356
nomtrain:raw_return,495,16.221696,2.064855
nomtrain:raw_return,496,16.990898,8.306882
nomtrain:raw_return,497,18.137662,8.229893
nomtrain:raw_return,498,17.276194,1.029398
nomtrain:raw_return,499,19.019664,3.523098
nomtrain:quality_cost_critical,0,0.083333,0.062361
nomtrain:quality_cost_critical,1,0.116667,0.062361
nomtrain:quality_cost_critical,2,0.102632,0.044087
nomtrain:quality_cost_critical,3,0.050000,0.040825
nomtrain:quality_cost_critical,4,0.035088,0.049622
nomtrain:quality_cost_critical,5,0.070175,0.065643
nomtrain:quality_cost_critical,6,0.035088,0.049622
nomtrain:quality_cost_critical,7,0.035185,0.024983
nomtrain:quality_cost_critical,8,0.071248,0.028208
nomtrain:quality_cost_critical,9,0.085965,0.023668
nomtrain:quality_cost_critical,10,0.035088,0.049622
nomtrain:quality_cost_critical,11,0.135088,0.124277
nomtrain:quality_cost_critical,12,0.033333,0.047140
nomtrain:quality_cost_critical,13,0.066667,0.062361
nomtrain:quality_cost_critical,14,0.117544,0.045900
nomtrain:quality_cost_critical,15,0.183333,0.062361
nomtrain:quality_cost_critical,16,0.116667,0.062361
nomtrain:quality_cost_critical,17,0.100000,0.040825
nomtrain:quality_cost_critical,18,0.085965,0.050862
nomtrain:quality_cost_critical,19,0.033333,0.047140
nomtrain:quality_cost_critical,20,0.283138,0.076494
nomtrain:quality_cost_critical,21,0.103704,0.081817
nomtrain:quality_cost_critical,22,0.136842,0.096857
nomtrain:quality_cost_critical,23,0.069298,0.065889
nomtrain:quality_cost_critical,24,0.016667,0.023570
nomtrain:quality_cost_critical,25,0.121930,0.138591
nomtrain:quality_cost_critical,26,0.035088,0.049622
nomtrain:quality_cost_critical,27,0.068421,0.048429
nomtrain:quality_cost_critical,28,0.068421,0.048429
nomtrain:quality_cost_critical,29,0.122222,0.087489
nomtrain:quality_cost_critical,30,0.133333,0.062361
nomtrain:quality_cost_critical,31,0.166667,0.023570
nomtrain:quality_cost_critical,32,0.186842,0.026403
nomtrain:quality_cost_critical,33,0.185965,0.019849
nomtrain:quality_cost_critical,34,0.242105,0.052280
nomtrain:quality_cost_critical,35,0.142495,0.056417
nomtrain:quality_cost_critical,36,0.119298,0.049107
nomtrain:quality_cost_critical,37,0.050000,0.070711
nomtrain:quality_cost_critical,38,0.033333,0.023570
nomtrain:quality_cost_critical,39,0.018519,0.026189
nomtrain:quality_cost_critical,40,0.016667,0.023570
nomtrain:quality_cost_critical,41,0.066667,0.094281
nomtrain:quality_cost_critical,42,0.033333,0.047140
nomtrain:quality_cost_critical,43,0.100877,0.039755
nomtrain:quality_cost_critical,44,0.119298,0.049107
nomtrain:quality_cost_critical,45,0.069298,0.065889
nomtrain:quality_cost_critical,46,0.050000,0.000000
nomtrain:quality_cost_critical,47,0.050000,0.040825
nomtrain:quality_cost_critical,48,0.133333,0.062361
nomtrain:quality_cost_critical,49,0.154386,0.072079
nomtrain:quality_cost_critical,50,0.053704,0.045436
nomtrain:quality_cost_critical,51,0.104386,0.114109
nomtrain:quality_cost_critical,52,0.100000,0.081650
nomtrain:quality_cost_critical,53,0.033333,0.023570
nomtrain:quality_cost_critical,54,0.070370,0.049966
nomtrain:quality_cost_critical,55,0.072222,0.069832
nomtrain:quality_cost_critical,56,0.037037,0.052378
nomtrain:quality_cost_critical,57,0.000000,0.000000
nomtrain:quality_cost_critical,58,0.050000,0.070711
nomtrain:quality_cost_critical,59,0.122807,0.089456
nomtrain:quality_cost_critical,60,0.157895,0.042974
nomtrain:quality_cost_critical,61,0.068421,0.022330
nomtrain:quality_cost_critical,62,0.171053,0.121072
nomtrain:quality_cost_critical,63,0.034211,0.024214
nomtrain:quality_cost_critical,64,0.050877,0.040844
nomtrain:quality_cost_critical,65,0.070175,0.099243
nomtrain:quality_cost_critical,66,0.175439,0.024811
nomtrain:quality_cost_critical,67,0.137719,0.065043
nomtrain:quality_cost_critical,68,0.121053,0.066157
nomtrain:quality_cost_critical,69,0.161111,0.007857
nomtrain:quality_cost_critical,70,0.123002,0.025086
nomtrain:quality_cost_critical,71,0.140546,0.049691
nomtrain:quality_cost_critical,72,0.066667,0.023570
nomtrain:quality_cost_critical,73,0.188596,0.061089
nomtrain:quality_cost_critical,74,0.100000,0.070711
nomtrain:quality_cost_critical,75,0.016667,0.023570
nomtrain:quality_cost_critical,76,0.050000,0.040825
nomtrain:quality_cost_critical,77,0.204386,0.074007
nomtrain:quality_cost_critical,78,0.226316,0.110150
nomtrain:quality_cost_critical,79,0.211793,0.046781
nomtrain:quality_cost_critical,80,0.207895,0.197666
nomtrain:quality_cost_critical,81,0.085965,0.023668
nomtrain:quality_cost_critical,82,0.102632,0.039794
nomtrain:quality_cost_critical,83,0.177778,0.117326
nomtrain:quality_cost_critical,84,0.100000,0.081650
nomtrain:quality_cost_critical,85,0.155556,0.041574
nomtrain:quality_cost_critical,86,0.118421,0.022433
nomtrain:quality_cost_critical,87,0.138791,0.043347
nomtrain:quality_cost_critical,88,0.102632,0.039794
nomtrain:quality_cost_critical,89,0.136842,0.096857
nomtrain:quality_cost_critical,90,0.121053,0.066157
nomtrain:quality_cost_critical,91,0.069298,0.025454
nomtrain:quality_cost_critical,92,0.070175,0.099243
nomtrain:quality_cost_critical,93,0.104581,0.040018
nomtrain:quality_cost_critical,94,0.101852,0.069438
nomtrain:quality_cost_critical,95,0.121930,0.099869
nomtrain:quality_cost_critical,96,0.118421,0.093040
nomtrain:quality_cost_critical,97,0.104386,0.075060
nomtrain:quality_cost_critical,98,0.053606,0.042996
nomtrain:quality_cost_critical,99,0.067544,0.062138
nomtrain:quality_cost_critical,100,0.083333,0.062361
nomtrain:quality_cost_critical,101,0.068421,0.048429
nomtrain:quality_cost_critical,102,0.154386,0.112171
nomtrain:quality_cost_critical,103,0.241228,0.064758
nomtrain:quality_cost_critical,104,0.066667,0.047140
nomtrain:quality_cost_critical,105,0.133333,0.102740
nomtrain:quality_cost_critical,106,0.083333,0.062361
nomtrain:quality_cost_critical,107,0.183333,0.164992
nomtrain:quality_cost_critical,108,0.119298,0.086090
nomtrain:quality_cost_critical,109,0.072222,0.069832
nomtrain:quality_cost_critical,110,0.033333,0.047140
nomtrain:quality_cost_critical,111,0.034211,0.024214
nomtrain:quality_cost_critical,112,0.084211,0.046533
nomtrain:quality_cost_critical,113,0.086842,0.089808
nomtrain:quality_cost_critical,114,0.125731,0.090690
nomtrain:quality_cost_critical,115,0.180312,0.072191
nomtrain:quality_cost_critical,116,0.085965,0.023668
nomtrain:quality_cost_critical,117,0.087719,0.065643
nomtrain:quality_cost_critical,118,0.117544,0.093667
nomtrain:quality_cost_critical,119,0.120175,0.088497
nomtrain:quality_cost_critical,120,0.138596,0.050907
nomtrain:quality_cost_critical,121,0.105263,0.000000
nomtrain:quality_cost_critical,122,0.107212,0.002757
nomtrain:quality_cost_critical,123,0.035185,0.024983
nomtrain:quality_cost_critical,124,0.050877,0.001241
nomtrain:quality_cost_critical,125,0.069298,0.065889
nomtrain:quality_cost_critical,126,0.070175,0.099243
nomtrain:quality_cost_critical,127,0.070175,0.099243
nomtrain:quality_cost_critical,128,0.083333,0.117851
nomtrain:quality_cost_critical,129,0.194444,0.141639
nomtrain:quality_cost_critical,130,0.195224,0.058463
nomtrain:quality_cost_critical,131,0.129630,0.094426
nomtrain:quality_cost_critical,132,0.087719,0.065643
nomtrain:quality_cost_critical,133,0.017544,0.024811
nomtrain:quality_cost_critical,134,0.035088,0.049622
nomtrain:quality_cost_critical,135,0.120175,0.088497
nomtrain:quality_cost_critical,136,0.136842,0.044659
nomtrain:quality_cost_critical,137,0.119298,0.086090
nomtrain:quality_cost_critical,138,0.140351,0.099243
nomtrain:quality_cost_critical,139,0.070175,0.099243
nomtrain:quality_cost_critical,140,0.000000,0.000000
nomtrain:quality_cost_critical,141,0.050000,0.070711
nomtrain:quality_cost_critical,142,0.134211,0.084128
nomtrain:quality_cost_critical,143,0.102632,0.072643
nomtrain:quality_cost_critical,144,0.050000,0.070711
nomtrain:quality_cost_critical,145,0.153509,0.080635
nomtrain:quality_cost_critical,146,0.072125,0.051056
nomtrain:quality_cost_critical,147,0.153704,0.036383
nomtrain:quality_cost_critical,148,0.069396,0.021673
nomtrain:quality_cost_critical,149,0.152632,0.081734
nomtrain:quality_cost_critical,150,0.102632,0.039794
nomtrain:quality_cost_critical,151,0.203509,0.138940
nomtrain:quality_cost_critical,152,0.134211,0.084128
nomtrain:quality_cost_critical,153,0.138596,0.027292
nomtrain:quality_cost_critical,154,0.135965,0.103233
nomtrain:quality_cost_critical,155,0.102632,0.072643
nomtrain:quality_cost_critical,156,0.087719,0.065643
nomtrain:quality_cost_critical,157,0.033333,0.023570
nomtrain:quality_cost_critical,158,0.033333,0.023570
nomtrain:quality_cost_critical,159,0.050000,0.040825
nomtrain:quality_cost_critical,160,0.050877,0.040844
nomtrain:quality_cost_critical,161,0.125926,0.114875
nomtrain:quality_cost_critical,162,0.089766,0.054388
nomtrain:quality_cost_critical,163,0.122222,0.087489
nomtrain:quality_cost_critical,164,0.068421,0.048429
nomtrain:quality_cost_critical,165,0.207018,0.043259
nomtrain:quality_cost_critical,166,0.136842,0.066192
nomtrain:quality_cost_critical,167,0.156140,0.045139
nomtrain:quality_cost_critical,168,0.221930,0.069437
nomtrain:quality_cost_critical,169,0.068421,0.026051
nomtrain:quality_cost_critical,170,0.084211,0.022330
nomtrain:quality_cost_critical,171,0.068421,0.048429
nomtrain:quality_cost_critical,172,0.034211,0.024214
nomtrain:quality_cost_critical,173,0.135965,0.063170
nomtrain:quality_cost_critical,174,0.100877,0.039755
nomtrain:quality_cost_critical,175,0.154386,0.087077
nomtrain:quality_cost_critical,176,0.100000,0.040825
nomtrain:quality_cost_critical,177,0.152632,0.003722
nomtrain:quality_cost_critical,178,0.151754,0.038696
nomtrain:quality_cost_critical,179,0.152729,0.139497
nomtrain:quality_cost_critical,180,0.187719,0.097530
nomtrain:quality_cost_critical,181,0.173879,0.044591
nomtrain:quality_cost_critical,182,0.086940,0.022296
nomtrain:quality_cost_critical,183,0.106238,0.113254
nomtrain:quality_cost_critical,184,0.104386,0.114109
nomtrain:quality_cost_critical,185,0.000000,0.000000
nomtrain:quality_cost_critical,186,0.016667,0.023570
nomtrain:quality_cost_critical,187,0.071150,0.065397
nomtrain:quality_cost_critical,188,0.091618,0.094818
