episode,raw_return,shaped_return,return,success_rate,mean_reward,mean_shaped_reward,quality_cost,deadline_cost,lambda_quality,lambda_deadline,mean_bandwidth_share,mean_power_w,mean_cpu_share,mean_gpu_share,method,seed
74.0,-43.273486000000005,-43.273486000000005,-43.273486000000005,0.0,-1.0818371500000001,-1.0818371500000001,1.0,0.0,0.0,0.0,0.836962395787239,0.18779841433279218,0.7189325885623694,0.19875488631241017,hybrid_ppo,1
75.0,-38.979304,-38.979304,-38.979304,0.025,-0.9744826,-0.9744826,0.975,0.0,0.0,0.0,0.8288031363189219,0.18160505241248753,0.7511819758340715,0.20312629638426008,hybrid_ppo,1
76.0,-38.854699,-38.854699,-38.854699,0.025,-0.9713674749999999,-0.9713674749999999,0.975,0.0,0.0,0.0,0.8219604753255844,0.1927306947577745,0.7930993038266899,0.16920394324883822,hybrid_ppo,1
77.0,-43.51969999999999,-43.51969999999999,-43.51969999999999,0.0,-1.0879925,-1.0879925,1.0,0.0,0.0,0.0,0.8102153890430926,0.18283388435840606,0.7938834159821271,0.16352514272928237,hybrid_ppo,1
78.0,-38.941894,-38.941894,-38.941894,0.025,-0.9735473499999999,-0.9735473499999999,0.975,0.0,0.0,0.0,0.8163203652203086,0.16460897787939757,0.760266871035099,0.1867182327639312,hybrid_ppo,1
79.0,-38.99582,-38.99582,-38.99582,0.025,-0.9748955,-0.9748955,0.975,0.0,0.0,0.0,0.8039562124907971,0.17113437836524095,0.7631652597934007,0.18956789720058442,hybrid_ppo,1
80.0,-40.892459,-40.892459,-40.892459,0.025,-1.022311475,-1.022311475,0.975,0.0,0.0,0.0,0.7541330014765262,0.1663707144698128,0.7548057167232037,0.184806468507275,hybrid_ppo,1
81.0,-43.213475,-43.213475,-43.213475,0.0,-1.080336875,-1.080336875,1.0,0.0,0.0,0.0,0.7990304981172084,0.1506495001865551,0.7081083832085131,0.18799842651747173,hybrid_ppo,1
82.0,-43.33676299999999,-43.33676299999999,-43.33676299999999,0.0,-1.0834190749999997,-1.0834190749999997,1.0,0.0,0.0,0.0,0.803537748619914,0.16368299381807447,0.7331549766510724,0.1822748214146122,hybrid_ppo,1
83.0,-41.19224,-41.19224,-41.19224,0.025,-1.029806,-1.029806,0.975,0.0,0.0,0.0,0.8060462238192558,0.15179536613170058,0.7848767462670801,0.18933777491562068,hybrid_ppo,1
84.0,-34.47185300000001,-34.47185300000001,-34.47185300000001,0.05,-0.8617963250000003,-0.8617963250000003,0.95,0.0,0.0,0.0,0.8101584630906581,0.149468314233236,0.724539067775011,0.2252316375914961,hybrid_ppo,1
85.0,-38.87634700000001,-38.87634700000001,-38.87634700000001,0.025,-0.9719086750000002,-0.9719086750000002,0.975,0.0,0.0,0.0,0.8001862780749798,0.17601340795401482,0.7204533360302449,0.197527472615242,hybrid_ppo,1
86.0,-43.353299,-43.353299,-43.353299,0.0,-1.083832475,-1.083832475,1.0,0.0,0.0,0.0,0.8348695777356626,0.1743557667196728,0.736179032333195,0.1993937974851579,hybrid_ppo,1
87.0,-38.701091,-38.701091,-38.701091,0.025,-0.9675272749999999,-0.9675272749999999,0.975,0.0,0.0,0.0,0.7921205108165742,0.16883471967652444,0.7517972651273014,0.17850543236825614,hybrid_ppo,1
88.0,-34.164262,-34.164262,-34.164262,0.05,-0.85410655,-0.85410655,0.95,0.0,0.0,0.0,0.8170888115465642,0.18666286252439027,0.7293957881629468,0.16945084794797005,hybrid_ppo,1
89.0,-38.85739200000002,-38.85739200000002,-38.85739200000002,0.025,-0.9714348000000005,-0.9714348000000005,0.975,0.0,0.0,0.0,0.8204504670500755,0.17571038727648555,0.7276150038167835,0.19387153492914516,hybrid_ppo,1
90.0,-43.326336999999995,-43.326336999999995,-43.326336999999995,0.0,-1.083158425,-1.083158425,1.0,0.0,0.0,0.0,0.7881771641373636,0.18561303016729652,0.7518704239875078,0.16972865305282184,hybrid_ppo,1
91.0,-45.01164200000001,-45.01164200000001,-45.01164200000001,0.0,-1.1252910500000002,-1.1252910500000002,0.975,0.025,0.0,0.0,0.7754857682287691,0.2073633154155686,0.7451336188465355,0.1816180444667116,hybrid_ppo,1
92.0,-39.78387400000001,-39.78387400000001,-39.78387400000001,0.025,-0.9945968500000003,-0.9945968500000003,0.95,0.025,0.0,0.0,0.773836378842592,0.18539262486156077,0.7566621641069652,0.1762889822851867,hybrid_ppo,1
93.0,-40.999628,-40.999628,-40.999628,0.025,-1.0249907,-1.0249907,0.975,0.0,0.0,0.0,0.7403004053831099,0.18497076582163577,0.7542433618307115,0.14519157082773745,hybrid_ppo,1
94.0,-40.96635,-40.96635,-40.96635,0.025,-1.02415875,-1.02415875,0.975,0.0,0.0,0.0,0.7686367935687304,0.16787556777708237,0.7533460800349714,0.11578289979975669,hybrid_ppo,1
95.0,-36.553433999999996,-36.553433999999996,-36.553433999999996,0.05,-0.9138358499999999,-0.9138358499999999,0.95,0.0,0.0,0.0,0.718925934717059,0.18065296564716843,0.7475905369892718,0.1483914963817224,hybrid_ppo,1
96.0,-34.076764,-34.076764,-34.076764,0.05,-0.8519190999999999,-0.8519190999999999,0.95,0.0,0.0,0.0,0.7009301782101393,0.19378633580636234,0.7046306546702982,0.14945363261923197,hybrid_ppo,1
97.0,-40.76325799999999,-40.76325799999999,-40.76325799999999,0.025,-1.0190814499999998,-1.0190814499999998,0.925,0.05,0.0,0.0,0.7278540165424348,0.18296918848063798,0.6692834266275167,0.13633502382738516,hybrid_ppo,1
98.0,-33.948546,-33.948546,-33.948546,0.05,-0.84871365,-0.84871365,0.95,0.0,0.0,0.0,0.7396147763729095,0.1544523171661422,0.6861015985310077,0.11707341535575688,hybrid_ppo,1
99.0,-43.03330300000001,-43.03330300000001,-43.03330300000001,0.0,-1.0758325750000002,-1.0758325750000002,1.0,0.0,0.0,0.0,0.7250153169333935,0.16923790398519484,0.678165436990559,0.12408812093734736,hybrid_ppo,1
100.0,-36.112993,-36.112993,-36.112993,0.05,-0.902824825,-0.902824825,0.95,0.0,0.0,0.0,0.757615684866905,0.18228497128468008,0.6361745356023312,0.11258432300714775,hybrid_ppo,1
101.0,-34.073266000000004,-34.073266000000004,-34.073266000000004,0.05,-0.85183165,-0.85183165,0.95,0.0,0.0,0.0,0.722123329013586,0.17919008536264297,0.6635352854728696,0.10421638854546474,hybrid_ppo,1
102.0,-38.572430000000004,-38.572430000000004,-38.572430000000004,0.025,-0.9643107500000001,-0.9643107500000001,0.975,0.0,0.0,0.0,0.7337686641812323,0.17190883222501724,0.6481364525482058,0.1292333850960713,hybrid_ppo,1
103.0,-42.93742999999999,-42.93742999999999,-42.93742999999999,0.0,-1.0734357499999998,-1.0734357499999998,1.0,0.0,0.0,0.0,0.7611075645834208,0.1644643981475383,0.6365341885834932,0.1094953213322442,hybrid_ppo,1
104.0,-33.927668000000004,-33.927668000000004,-33.927668000000004,0.05,-0.8481917000000001,-0.8481917000000001,0.95,0.0,0.0,0.0,0.7765205801725389,0.1663949441886507,0.6046414750963448,0.10278762916661799,hybrid_ppo,1
105.0,-42.61248500000001,-42.61248500000001,-42.61248500000001,0.0,-1.0653121250000002,-1.0653121250000002,1.0,0.0,0.0,0.0,0.7651041696369647,0.1601205862220377,0.5535442318320274,0.1005274990289472,hybrid_ppo,1
106.0,-38.366936,-38.366936,-38.366936,0.025,-0.9591734000000001,-0.9591734000000001,0.975,0.0,0.0,0.0,0.7476190468966962,0.17643751584575512,0.6127144023403525,0.1111069104396738,hybrid_ppo,1
107.0,-40.542539999999995,-40.542539999999995,-40.542539999999995,0.025,-1.0135634999999998,-1.0135634999999998,0.975,0.0,0.0,0.0,0.7168304180055858,0.17943812320474536,0.6444591008722782,0.11026041543134488,hybrid_ppo,1
108.0,-42.945043999999996,-42.945043999999996,-42.945043999999996,0.0,-1.0736260999999998,-1.0736260999999998,1.0,0.0,0.0,0.0,0.723878132611513,0.1920123963896185,0.659668362773955,0.0908523302618414,hybrid_ppo,1
109.0,-38.485488,-38.485488,-38.485488,0.025,-0.9621371999999999,-0.9621371999999999,0.975,0.0,0.0,0.0,0.7147314746677875,0.19598416805267332,0.64481655357033,0.09959502607258038,hybrid_ppo,1
110.0,-42.98205000000001,-42.98205000000001,-42.98205000000001,0.0,-1.0745512500000003,-1.0745512500000003,1.0,0.0,0.0,0.0,0.7261165804564954,0.19590317081194372,0.6705495556816458,0.09062692548381165,hybrid_ppo,1
111.0,-42.927571,-42.927571,-42.927571,0.0,-1.073189275,-1.073189275,1.0,0.0,0.0,0.0,0.7244145540595055,0.20697044312022622,0.6644387321919203,0.08805979548371397,hybrid_ppo,1
112.0,-43.039896000000006,-43.039896000000006,-43.039896000000006,0.0,-1.0759974,-1.0759974,1.0,0.0,0.0,0.0,0.71561253747344,0.22064419880509373,0.7005696084350348,0.08218043976719491,hybrid_ppo,1
113.0,-38.44390200000001,-38.44390200000001,-38.44390200000001,0.025,-0.9610975500000002,-0.9610975500000002,0.975,0.0,0.0,0.0,0.7570519088208675,0.23181756168371068,0.7133536980822685,0.11464193421776872,hybrid_ppo,1
114.0,-47.171645,-47.171645,-47.171645,0.0,-1.179291125,-1.179291125,0.975,0.025,0.0,0.0,0.6992293923497199,0.21228714792057873,0.6612911604493855,0.10661445324099621,hybrid_ppo,1
115.0,-43.05529600000001,-43.05529600000001,-43.05529600000001,0.0,-1.0763824000000004,-1.0763824000000004,1.0,0.0,0.0,0.0,0.679040148139,0.23804698105668648,0.6779015328362582,0.11116287224658299,hybrid_ppo,1
116.0,-38.385577000000005,-38.385577000000005,-38.385577000000005,0.025,-0.9596394250000001,-0.9596394250000001,0.975,0.0,0.0,0.0,0.7222140721827747,0.22252673252020036,0.7006285226196051,0.09985016415384598,hybrid_ppo,1
117.0,-34.247969000000005,-34.247969000000005,-34.247969000000005,0.05,-0.8561992250000001,-0.8561992250000001,0.95,0.0,0.0,0.0,0.7261856620609761,0.225134432525374,0.7164468307048083,0.09031193878455088,hybrid_ppo,1
118.0,-38.306976,-38.306976,-38.306976,0.05,-0.9576743999999999,-0.9576743999999999,0.95,0.0,0.0,0.0,0.7527009148150682,0.21440441004233435,0.6720718668773772,0.08288555086543783,hybrid_ppo,1
119.0,-42.883944,-42.883944,-42.883944,0.0,-1.0720986,-1.0720986,1.0,0.0,0.0,0.0,0.7534270930886268,0.23714637362398214,0.6481248020380735,0.08340069315128494,hybrid_ppo,1
0.0,-68.85821899999999,-68.85821899999999,-68.85821899999999,0.05,-1.7214554749999997,-1.7214554749999997,0.55,0.4,0.027500000000000004,0.020000000000000004,0.5379509814381598,0.5355654889717698,0.5073079332336784,0.48930975311249486,hybrid_tch_ppo,1
1.0,-78.77755299999998,-80.13755300000003,-78.77755299999998,0.0,-1.9694388249999997,-2.003438825000001,1.0,0.325,0.07750000000000001,0.036250000000000004,0.5533573679327964,0.5425682647526263,0.524632818609476,0.480408965844661,hybrid_tch_ppo,1
2.0,-58.72225799999999,-61.513508,-58.72225799999999,0.075,-1.4680564499999997,-1.5378377,0.725,0.375,0.11375000000000002,0.05500000000000001,0.5195860743969678,0.526048486996442,0.5426371540650726,0.4749063498787581,hybrid_tch_ppo,1
3.0,-82.82037200000002,-87.33662199999999,-82.82037200000002,0.025,-2.0705093000000003,-2.18341555,0.775,0.45,0.15250000000000002,0.07750000000000001,0.4928549898192287,0.5404875706322492,0.5165212370455263,0.49759323151782153,hybrid_tch_ppo,1
4.0,-76.139849,-83.09484899999998,-76.139849,0.025,-1.903496225,-2.0773712249999994,0.975,0.325,0.20125000000000004,0.09375000000000001,0.4968028536140919,0.5450843383185566,0.5227609397396445,0.4724530784673989,hybrid_tch_ppo,1
5.0,-90.332666,-95.83016599999999,-90.332666,0.05,-2.2583166500000003,-2.3957541499999997,0.45,0.5,0.22375000000000003,0.11875000000000002,0.5019496295601131,0.5341724675521254,0.5564249423518777,0.4804979460164905,hybrid_tch_ppo,1
6.0,-71.13616,-79.41991,-71.13616,0.05,-1.778404,-1.98549775,0.7,0.425,0.25875000000000004,0.14,0.5080764012858272,0.4933119099587201,0.5024823118522763,0.5157296562455594,hybrid_tch_ppo,1
7.0,-78.31581399999997,-87.185814,-78.31581399999997,0.05,-1.9578953499999994,-2.17964535,0.6,0.475,0.28875000000000006,0.16375,0.5056180017068982,0.5272815985977649,0.5300377576425671,0.4467010405510664,hybrid_tch_ppo,1
8.0,-57.594494999999995,-67.894495,-57.594494999999995,0.05,-1.439862375,-1.6973623750000002,0.75,0.25,0.32625000000000004,0.17625000000000002,0.5229531666487459,0.4928529011458158,0.5248207123130559,0.4656009140983223,hybrid_tch_ppo,1
9.0,-72.29497599999999,-84.57622599999998,-72.29497599999999,0.025,-1.8073743999999998,-2.1144056499999992,0.725,0.4,0.36250000000000004,0.19625000000000004,0.4924189474210142,0.4851048178598285,0.5609742648229002,0.4944048431590199,hybrid_tch_ppo,1
10.0,-82.16578799999999,-98.189538,-82.16578799999999,0.025,-2.0541446999999997,-2.45473845,0.875,0.425,0.40625000000000006,0.21750000000000003,0.5053518693745136,0.5183815188892186,0.5610493289232255,0.4490357268080117,hybrid_tch_ppo,1
11.0,-95.58301999999998,-114.71801999999997,-95.58301999999998,0.025,-2.3895754999999994,-2.867950499999999,0.95,0.425,0.45375000000000004,0.23875000000000002,0.5345717145502566,0.48252051223069425,0.5331072108522057,0.41721546665951614,hybrid_tch_ppo,1
12.0,-63.40730199999999,-83.46730200000002,-63.40730199999999,0.0,-1.5851825499999996,-2.0866825500000004,1.0,0.2,0.50375,0.24875000000000003,0.49925970233976835,0.49332133721560234,0.5747187880054117,0.43438295803219074,hybrid_tch_ppo,1
13.0,-68.04491799999997,-85.887418,-68.04491799999997,0.05,-1.7011229499999991,-2.14718545,0.725,0.325,0.54,0.265,0.5153206314146519,0.46954780163243404,0.599801404722035,0.44545511345937855,hybrid_tch_ppo,1
14.0,-64.374254,-82.399254,-64.374254,0.05,-1.6093563499999999,-2.05998135,0.675,0.325,0.57375,0.28125,0.5054392925202846,0.49048279505223036,0.6141394304856659,0.4501164685487747,hybrid_tch_ppo,1
15.0,-42.090875,-63.28587500000001,-42.090875,0.075,-1.052271875,-1.5821468750000003,0.85,0.15,0.61625,0.28875,0.5121586369499564,0.4869229665212333,0.6309487710148097,0.4630057122558354,hybrid_tch_ppo,1
16.0,-51.95291300000001,-72.09541300000001,-51.95291300000001,0.05,-1.2988228250000002,-1.8023853250000001,0.7,0.25,0.65125,0.30125,0.5355935808122159,0.42485733900219225,0.6412696949839594,0.3835119441449642,hybrid_tch_ppo,1
17.0,-57.327363,-79.22611299999998,-57.327363,0.025,-1.433184075,-1.9806528249999995,0.725,0.25,0.6875,0.31375000000000003,0.5620542265921833,0.43048643909394746,0.652700746975839,0.4107094400897623,hybrid_tch_ppo,1
18.0,-65.403066,-94.72556600000003,-65.403066,0.0,-1.6350766499999998,-2.3681391500000006,0.975,0.2,0.73625,0.32375000000000004,0.5070971112027765,0.42630225386470555,0.6156531301140785,0.38301167994365104,hybrid_tch_ppo,1
19.0,-56.73926800000001,-87.39551800000001,-56.73926800000001,0.025,-1.4184817000000003,-2.1848879500000002,0.975,0.15,0.7849999999999999,0.33125000000000004,0.535617900878191,0.4342364785820245,0.6404250333681704,0.41805983950197706,hybrid_tch_ppo,1
20.0,-71.056337,-98.12758699999999,-71.056337,0.025,-1.776408425,-2.453189675,0.725,0.325,0.8212499999999999,0.34750000000000003,0.5733834191560746,0.4196807445865124,0.6245528157651427,0.36104064636304967,hybrid_tch_ppo,1
21.0,-61.007270000000005,-88.29852000000002,-61.007270000000005,0.025,-1.5251817500000002,-2.2074630000000006,0.725,0.25,0.8574999999999999,0.36000000000000004,0.5754914500266313,0.3778454534709454,0.6410748360529539,0.3642387715093791,hybrid_tch_ppo,1
22.0,-61.879849,-94.13734900000001,-61.879849,0.025,-1.546996225,-2.3534337250000004,0.825,0.275,0.8987499999999999,0.37375,0.5193106154054403,0.43681587876752015,0.603559087753296,0.37925684665888554,hybrid_tch_ppo,1
23.0,-72.31105999999997,-111.99856,-72.31105999999997,0.0,-1.8077764999999992,-2.799964,1.0,0.25,0.94875,0.38625000000000004,0.5440702599287035,0.4233443757519125,0.6209879979118705,0.3638279879465699,hybrid_tch_ppo,1
24.0,-47.921931,-85.51943100000001,-47.921931,0.025,-1.198048275,-2.137985775,0.95,0.1,0.99625,0.39125000000000004,0.5543244092687967,0.39727967629209165,0.612495218589902,0.36848759970068934,hybrid_tch_ppo,1
25.0,-63.52257500000001,-106.11132500000002,-63.52257500000001,0.0,-1.5880643750000003,-2.6527831250000005,1.0,0.175,1.04625,0.4,0.5132026543468238,0.4030336993932724,0.6323218177482487,0.317934606384486,hybrid_tch_ppo,1
26.0,-60.708899,-94.40389899999997,-60.708899,0.025,-1.517722475,-2.360097474999999,0.7,0.275,1.0812499999999998,0.41375,0.5637443521618845,0.3718439041823148,0.6024800535738468,0.32469616673886775,hybrid_tch_ppo,1
27.0,-58.96772600000002,-92.71272599999999,-58.96772600000002,0.05,-1.4741931500000005,-2.31781815,0.675,0.275,1.1149999999999998,0.4275,0.5431205744221806,0.3610490658134222,0.6071087396591901,0.2747352514993399,hybrid_tch_ppo,1
28.0,-67.89877700000001,-113.16877699999998,-67.89877700000001,0.025,-1.6974694250000002,-2.8292194249999993,0.9,0.3,1.1599999999999997,0.4425,0.556065568059683,0.4056422806158661,0.6377059584632512,0.2690083338934928,hybrid_tch_ppo,1
29.0,-74.893085,-126.16058499999997,-74.893085,0.0,-1.872327125,-3.1540146249999994,1.0,0.275,1.2099999999999997,0.45625,0.5282390845790504,0.38141637118533256,0.6571372818872332,0.2679040023591369,hybrid_tch_ppo,1
30.0,-69.439098,-115.75659800000001,-69.439098,0.05,-1.73597745,-2.89391495,0.825,0.35,1.2512499999999998,0.47375,0.5431669047027827,0.4171008767187595,0.64101649941504,0.25661372386105363,hybrid_tch_ppo,1
31.0,-62.311052999999994,-101.00230299999997,-62.311052999999994,0.025,-1.5577763249999999,-2.525057574999999,0.65,0.325,1.2837499999999997,0.49,0.5829745024293661,0.38186200601980086,0.7120906360000373,0.23371943511255097,hybrid_tch_ppo,1
32.0,-73.377866,-117.46661599999999,-73.377866,0.025,-1.8344466499999998,-2.9366654,0.725,0.35,1.3199999999999996,0.5075,0.5734763951450585,0.4137795311026274,0.6560770913660525,0.2262931873388589,hybrid_tch_ppo,1
33.0,-64.278779,-117.38127899999999,-64.278779,0.025,-1.606969475,-2.9345319749999996,0.9,0.275,1.3649999999999995,0.52125,0.6067476034909487,0.38719739298336214,0.6226848063841464,0.23096976830624044,hybrid_tch_ppo,1
34.0,-52.969837999999996,-89.97483799999999,-52.969837999999996,0.075,-1.32424595,-2.24937095,0.525,0.4,1.3912499999999997,0.54125,0.6373552812486887,0.36375346899032596,0.6104623052552343,0.22908647164143617,hybrid_tch_ppo,1
35.0,-46.18728499999999,-102.06978499999997,-46.18728499999999,0.025,-1.1546821249999997,-2.551744624999999,0.975,0.075,1.4399999999999997,0.545,0.6321335065066815,0.39258185101673015,0.5675371362194418,0.22917751047573978,hybrid_tch_ppo,1
36.0,-60.16022099999999,-105.58022099999998,-60.16022099999999,0.025,-1.5040055249999997,-2.6395055249999997,0.675,0.3,1.4737499999999997,0.56,0.6952994988113642,0.34912806626409304,0.5422798333987593,0.19314823449961846,hybrid_tch_ppo,1
37.0,-50.03913299999999,-109.40163299999999,-50.03913299999999,0.05,-1.2509783249999997,-2.7350408249999996,0.95,0.15,1.5212499999999998,0.5675,0.6658249530047179,0.338144000787288,0.5735995615944266,0.21876967458613222,hybrid_tch_ppo,1
38.0,-45.89703500000001,-107.314535,-45.89703500000001,0.0,-1.1474258750000002,-2.682863375,1.0,0.025,1.5712499999999998,0.56875,0.7012930552363397,0.3085229431651533,0.5877382209077477,0.24018775813840326,hybrid_tch_ppo,1
39.0,-45.354575,-100.04957499999999,-45.354575,0.05,-1.133864375,-2.501239375,0.825,0.125,1.6124999999999998,0.575,0.7211290692538024,0.28409593956544993,0.6071548179984093,0.22387557777389883,hybrid_tch_ppo,1
40.0,-58.174111999999994,-116.21161199999999,-58.174111999999994,0.1,-1.4543528,-2.9052903,0.775,0.35,1.6512499999999999,0.5924999999999999,0.7183371120989323,0.27175619045272464,0.6136543827578425,0.21008063653856518,hybrid_tch_ppo,1
41.0,-54.75063,-108.56188,-54.75063,0.05,-1.3687657500000001,-2.714047,0.725,0.25,1.6874999999999998,0.6049999999999999,0.7201815417259929,0.24466923693660636,0.585422519929707,0.18363629149086774,hybrid_tch_ppo,1
42.0,-50.48361900000001,-119.32111900000001,-50.48361900000001,0.025,-1.2620904750000004,-2.983027975,0.975,0.125,1.7362499999999998,0.6112499999999998,0.7103150505721569,0.25455421433784065,0.5717922071516515,0.21124270190112293,hybrid_tch_ppo,1
43.0,-52.091109,-110.804859,-52.091109,0.025,-1.3022777250000002,-2.770121475,0.775,0.2,1.775,0.6212499999999999,0.6801880570054054,0.24793879660777746,0.5226871642395855,0.19482248472236094,hybrid_tch_ppo,1
44.0,-50.594774,-122.304774,-50.594774,0.025,-1.2648693500000001,-3.05761935,0.975,0.1,1.82375,0.6262499999999999,0.6536528716981411,0.25275753641501064,0.5967341621220111,0.2086333191860467,hybrid_tch_ppo,1
45.0,-35.368742999999995,-104.09999299999998,-35.368742999999995,0.075,-0.8842185749999999,-2.6024998249999998,0.925,0.05,1.8699999999999999,0.6287499999999998,0.6709126636385918,0.23155707642436027,0.6384069289788603,0.22649890311434867,hybrid_tch_ppo,1
46.0,-48.832798000000004,-123.02029800000001,-48.832798000000004,0.025,-1.22081995,-3.0755074500000004,0.975,0.05,1.91875,0.6312499999999998,0.6827822256088257,0.2293398676579818,0.6319598398283123,0.23491050983965395,hybrid_tch_ppo,1
47.0,-44.913765999999995,-121.00751600000001,-44.913765999999995,0.025,-1.12284415,-3.0251879,0.975,0.05,1.9675,0.6337499999999997,0.689560319557786,0.2195696863438934,0.6358616779148578,0.21900715653412045,hybrid_tch_ppo,1
48.0,-46.962484,-121.66123400000001,-46.962484,0.0,-1.1740621,-3.04153085,0.925,0.075,2.01375,0.6374999999999997,0.6594528357833624,0.18538119893986724,0.6178452796265481,0.17533557750377804,hybrid_tch_ppo,1
49.0,-47.99820000000001,-115.52445000000002,-47.99820000000001,0.05,-1.1999550000000003,-2.8881112500000006,0.775,0.2,2.0524999999999998,0.6474999999999997,0.668150298282504,0.19266951986588537,0.6456589072123169,0.17419848909787838,hybrid_tch_ppo,1
50.0,-50.243069000000006,-120.45556899999997,-50.243069000000006,0.025,-1.2560767250000002,-3.0113892249999994,0.8,0.175,2.0925,0.6562499999999998,0.722625397309661,0.1720720316562802,0.6331497578024864,0.18414885474368928,hybrid_tch_ppo,1
51.0,-66.079989,-147.97248899999997,-66.079989,0.025,-1.651999725,-3.699312224999999,0.9,0.25,2.1374999999999997,0.6687499999999997,0.6789692601263523,0.19973508486524222,0.6031200401782991,0.1784574957191945,hybrid_tch_ppo,1
52.0,-50.548804000000004,-136.58630399999998,-50.548804000000004,0.025,-1.2637201,-3.4146575999999995,0.975,0.1,2.18625,0.6737499999999997,0.6678555587679149,0.2038760085124522,0.6395339688658714,0.21414880326762792,hybrid_tch_ppo,1
53.0,-59.965502,-139.014252,-59.965502,0.0,-1.49913755,-3.4753563,0.85,0.175,2.22875,0.6824999999999998,0.6966606003493073,0.17323734773322938,0.6255664839074018,0.18911246044840663,hybrid_tch_ppo,1
54.0,-44.156495,-131.760245,-44.156495,0.0,-1.103912375,-3.294006125,0.975,0.025,2.2775,0.6837499999999997,0.6626184237152337,0.15605688411742444,0.6688670162260533,0.20684896463528277,hybrid_tch_ppo,1
55.0,-41.09648700000001,-128.325237,-41.09648700000001,0.025,-1.0274121750000003,-3.208130925,0.95,0.025,2.3249999999999997,0.6849999999999997,0.7057837603837254,0.17037322451826187,0.6565235179662704,0.2087079134304076,hybrid_tch_ppo,1
56.0,-42.95037899999999,-135.950379,-42.95037899999999,0.0,-1.0737594749999997,-3.398759475,1.0,0.0,2.3749999999999996,0.6849999999999997,0.743003557935357,0.15602913992479442,0.6335761900767685,0.19018011343665425,hybrid_tch_ppo,1
57.0,-38.380021,-131.005021,-38.380021,0.025,-0.9595005249999999,-3.275125525,0.975,0.0,2.4237499999999996,0.6849999999999997,0.7964354299604892,0.15596897878684102,0.6552299285233021,0.17468975190632047,hybrid_tch_ppo,1
58.0,-40.702743000000005,-135.22899299999997,-40.702743000000005,0.025,-1.017568575,-3.3807248249999993,0.975,0.0,2.4724999999999997,0.6849999999999997,0.7921481939852237,0.1660794957354665,0.6578462694585323,0.16228545229323205,hybrid_tch_ppo,1
59.0,-38.16755100000001,-134.59505099999998,-38.16755100000001,0.025,-0.9541887750000002,-3.3648762749999994,0.975,0.0,2.5212499999999998,0.6849999999999997,0.7998908711969853,0.13970242858864365,0.6155461202338337,0.14034351843409237,hybrid_tch_ppo,1
60.0,-42.819002,-143.669002,-42.819002,0.0,-1.07047505,-3.59172505,1.0,0.0,2.5712499999999996,0.6849999999999997,0.8222907661795616,0.142195866368711,0.6102515088394285,0.1325542544657364,hybrid_tch_ppo,1
61.0,-42.91706700000001,-145.76706699999997,-42.91706700000001,0.0,-1.0729266750000002,-3.6441766749999993,1.0,0.0,2.6212499999999994,0.6849999999999997,0.8579706438481806,0.13870800543110823,0.6272222865670919,0.12981353124231101,hybrid_tch_ppo,1
62.0,-42.82704899999999,-147.67704899999998,-42.82704899999999,0.0,-1.0706762249999997,-3.6919262249999996,1.0,0.0,2.6712499999999992,0.6849999999999997,0.8535965162813666,0.1413778063142672,0.622787168599665,0.11369105706736445,hybrid_tch_ppo,1
63.0,-38.494566999999996,-142.673317,-38.494566999999996,0.025,-0.9623641749999999,-3.566832925,0.975,0.0,2.7199999999999993,0.6849999999999997,0.859872194379568,0.13697921575512734,0.6437619091197848,0.1264739902382717,hybrid_tch_ppo,1
64.0,-38.461524,-144.54152399999998,-38.461524,0.025,-0.9615381,-3.6135380999999995,0.975,0.0,2.7687499999999994,0.6849999999999997,0.8440420671701432,0.18116882271599016,0.6397770142182708,0.13383359370101242,hybrid_tch_ppo,1
65.0,-42.87421900000001,-153.62421899999993,-42.87421900000001,0.0,-1.0718554750000002,-3.840605474999998,1.0,0.0,2.818749999999999,0.6849999999999997,0.8052666586637496,0.19512111114338043,0.6385561949163676,0.12271114515326917,hybrid_tch_ppo,1
66.0,-40.637513999999996,-150.56876399999996,-40.637513999999996,0.025,-1.0159378499999998,-3.764219099999999,0.975,0.0,2.8674999999999993,0.6849999999999997,0.8238619061112404,0.18282860475126655,0.6558606227487325,0.1451742624072358,hybrid_tch_ppo,1
67.0,-38.27404,-150.10653999999994,-38.27404,0.025,-0.956851,-3.7526634999999984,0.975,0.0,2.9162499999999993,0.6849999999999997,0.8209403672814372,0.17187575870193544,0.6385107192024588,0.1275595082640648,hybrid_tch_ppo,1
68.0,-42.895188999999995,-159.54518899999997,-42.895188999999995,0.0,-1.0723797249999998,-3.988629724999999,1.0,0.0,2.966249999999999,0.6849999999999997,0.7948102233707903,0.14612575666978952,0.6400028157830236,0.09991539089847357,hybrid_tch_ppo,1
69.0,-43.782568,-157.18506800000003,-43.782568,0.025,-1.0945642,-3.929626700000001,0.95,0.025,3.013749999999999,0.6862499999999997,0.8079823224544525,0.15719196275807917,0.6582179070860147,0.08867982438905164,hybrid_tch_ppo,1
70.0,-42.916781,-163.46678099999997,-42.916781,0.0,-1.072919525,-4.086669525,1.0,0.0,3.063749999999999,0.6862499999999997,0.7979840591549872,0.1514534036954865,0.6516510732620955,0.1056231145747006,hybrid_tch_ppo,1
