scenario,seed,step,task_id,semantic_path,feasible,deadline_feasible,semantic_feasible,energy_feasible,utm_feasible,joint_feasible,resource_feasible,accuracy_lcb,accuracy_mean,quality_gap,payload_kb,delay_s,energy_j,deadline_slack_s,tx_delay_s,queue_delay_s,infer_delay_s,load_delay_s,arrival_delay_s,bottleneck_type,required_deadline_reduction_s,required_rate_mbps,required_bandwidth_hz,edge_queue_pressure,model_cache_hit,cache_eligible,utm_constraint_violation,utm_conflict_violation,service_level
disaster_hotspot,2,2,0000194_00000_d_0000119_1,cache,0,1,0,1,1,0,1,0.0,0.0,0.84,0.0,0.224039,79.61,0.6759609999999999,0.0,0.164039,0.02,0.04,0.0,semantic_quality,0.0,0.0,50000.0,0.23637582875000002,1,0,0,0,0
disaster_hotspot,2,2,0000194_00000_d_0000119_1,token,0,0,1,1,1,0,1,0.901027,0.935943,0.0,1.141775,4.160904,555.669282,-3.2609040000000005,0.000601,0.164039,0.272,0.04,3.444264,mobility,3.2609040000000005,9134200.0,587289504818.5425,0.23637582875000002,1,0,0,0,1
disaster_hotspot,2,2,0000194_00000_d_0000119_1,image,0,0,1,1,1,0,1,0.949481,0.975089,0.0,183.878006,6.780265,729.848198,-5.880265,0.09685,0.164039,2.255111,0.38,3.444264,mobility,5.880265,1471024048.0,94580476092716.16,0.23637582875000002,0,0,0,0,2
disaster_hotspot,2,2,0000194_00000_d_0000119_1,defer,0,0,1,1,1,0,1,0.0,0.0,0.84,0.0,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.23637582875000002,1,0,0,0,0
disaster_hotspot,2,2,0000194_00000_d_0000119_1,cache_update,0,0,1,1,1,0,1,0.901027,0.935943,0.0,1.141775,4.160904,555.669282,-3.2609040000000005,0.000601,0.164039,0.272,0.04,3.444264,mobility,3.2609040000000005,9134200.0,587289504818.5425,0.23637582875000002,1,0,0,0,1
low_snr_soft,0,0,0000103_03349_d_0000031_1,cache,1,1,1,1,1,1,1,0.75,0.823308,0.0,0.0,0.239782,79.61,8.260218,0.0,0.179782,0.02,0.04,0.0,none,0.0,0.0,50000.0,0.2500385,1,1,0,0,0
low_snr_soft,0,0,0000103_03349_d_0000031_1,token,0,0,0,1,1,0,1,0.01371,0.076923,0.58129,1.035382,9.603378,2572.83156,-1.1033779999999993,0.01532,0.179782,0.272,0.04,8.886275,semantic_quality,1.1033779999999993,8283056.0,14961356862886.766,0.2500385,1,1,0,0,1
low_snr_soft,0,0,0000103_03349_d_0000031_1,image,0,0,0,1,1,0,1,0.0,0.0,0.595,38.225285,12.676784,2747.464522,-4.176784,0.565616,0.179782,2.255111,0.38,8.886275,semantic_quality,4.176784,305802279.99999994,552358578834239.4,0.2500385,0,1,0,0,2
low_snr_soft,0,0,0000103_03349_d_0000031_1,defer,0,0,1,1,1,0,1,0.0,0.0,0.595,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.2500385,1,1,0,0,0
low_snr_soft,0,0,0000103_03349_d_0000031_1,cache_update,0,0,0,1,1,0,1,0.01371,0.076923,0.58129,1.035382,9.603378,2572.83156,-1.1033779999999993,0.01532,0.179782,0.272,0.04,8.886275,semantic_quality,1.1033779999999993,8283056.0,14961356862886.766,0.2500385,1,1,0,0,1
low_snr_soft,0,1,0000330_00001_d_0000800_5,cache,1,1,1,1,1,1,1,0.75,0.823308,0.0,0.0,0.185503,79.61,8.314497,0.0,0.125503,0.02,0.04,0.0,none,0.0,0.0,50000.0,0.173025025,1,1,0,0,0
low_snr_soft,0,1,0000330_00001_d_0000800_5,token,0,0,0,1,1,0,1,0.081794,0.230769,0.6152059999999999,1.084585,8.508808,2277.149846,-0.008808000000000149,0.010312,0.125503,0.272,0.04,7.850993,semantic_quality,0.008808000000000149,5.769069148933807,6695700.537754764,0.173025025,1,1,0,0,1
low_snr_soft,0,1,0000330_00001_d_0000800_5,image,0,0,0,1,1,0,1,0.0,0.0,0.697,56.50631,11.558858,2451.759452,-3.0588580000000007,0.537251,0.125503,2.255111,0.38,7.850993,semantic_quality,3.0588580000000007,452050479.99999994,524659102515296.9,0.173025025,0,1,0,0,2
low_snr_soft,0,1,0000330_00001_d_0000800_5,defer,0,0,1,1,1,0,1,0.0,0.0,0.697,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.173025025,1,1,0,0,0
low_snr_soft,0,1,0000330_00001_d_0000800_5,cache_update,0,0,0,1,1,0,1,0.081794,0.230769,0.6152059999999999,1.084585,8.508808,2277.149846,-0.008808000000000149,0.010312,0.125503,0.272,0.04,7.850993,semantic_quality,0.008808000000000149,5.769069148933807,6695700.537754764,0.173025025,1,1,0,0,1
low_snr_soft,0,2,0000276_04201_d_0000528_9,cache,0,1,0,1,1,0,1,0.0,0.0,0.595,0.0,0.150222,79.61,8.349778,0.0,0.090222,0.02,0.04,0.0,semantic_quality,0.0,0.0,50000.0,0.12296626625000001,1,0,0,0,0
low_snr_soft,0,2,0000276_04201_d_0000528_9,token,0,0,1,1,1,0,1,0.771898,1.0,0.0,1.090069,9.712043,2630.050239,-1.2120429999999995,0.013192,0.090222,0.272,0.04,9.086628,mobility,1.2120429999999995,8720551.999999998,12883129929664.334,0.12296626625000001,1,0,0,0,1
low_snr_soft,0,2,0000276_04201_d_0000528_9,image,0,0,1,1,1,0,1,0.771898,1.0,0.0,61.810096,12.970005,2804.867757,-4.4700050000000005,0.748044,0.090222,2.255111,0.38,9.086628,mobility,4.4700050000000005,494480768.0,730511094006916.9,0.12296626625000001,0,0,0,0,2
low_snr_soft,0,2,0000276_04201_d_0000528_9,defer,0,0,1,1,1,0,1,0.0,0.0,0.595,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.12296626625000001,1,0,0,0,0
low_snr_soft,0,2,0000276_04201_d_0000528_9,cache_update,0,0,1,1,1,0,1,0.771898,1.0,0.0,1.090069,9.712043,2630.050239,-1.2120429999999995,0.013192,0.090222,0.272,0.04,9.086628,mobility,1.2120429999999995,8720551.999999998,12883129929664.334,0.12296626625000001,1,0,0,0,1
low_snr_soft,0,3,0000276_04201_d_0000528_9,cache,0,1,0,1,1,0,1,0.0,0.0,0.595,0.0,0.127289,79.61,7.372711,0.0,0.067289,0.02,0.04,0.0,semantic_quality,0.0,0.0,50000.0,0.0904280730625,1,0,0,0,0
low_snr_soft,0,3,0000276_04201_d_0000528_9,token,0,0,1,1,1,0,1,0.771898,1.0,0.0,1.090069,9.687086,2630.048215,-2.1870860000000008,0.011168,0.067289,0.272,0.04,9.086628,mobility,2.1870860000000008,8720551.999999998,10906702319653.705,0.0904280730625,1,0,0,0,1
low_snr_soft,0,3,0000276_04201_d_0000528_9,image,0,0,1,1,1,0,1,0.771898,1.0,0.0,61.810096,12.832314,2804.752998,-5.332314,0.633285,0.067289,2.255111,0.38,9.086628,mobility,5.332314,494480768.0,618441876084191.4,0.0904280730625,0,0,0,0,2
low_snr_soft,0,3,0000276_04201_d_0000528_9,defer,0,0,1,1,1,0,1,0.0,0.0,0.595,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.0904280730625,1,0,0,0,0
low_snr_soft,0,3,0000276_04201_d_0000528_9,cache_update,0,0,1,1,1,0,1,0.771898,1.0,0.0,1.090069,9.687086,2630.048215,-2.1870860000000008,0.011168,0.067289,0.272,0.04,9.086628,mobility,2.1870860000000008,8720551.999999998,10906702319653.705,0.0904280730625,1,0,0,0,1
low_snr_soft,0,4,0000276_04201_d_0000528_9,cache,0,1,0,1,1,0,1,0.0,0.0,0.595,0.0,0.112383,79.61,6.387617,0.0,0.052383,0.02,0.04,0.0,semantic_quality,0.0,0.0,50000.0,0.069278247490625,1,0,0,0,0
low_snr_soft,0,4,0000276_04201_d_0000528_9,token,0,0,1,1,1,0,1,0.771898,1.0,0.0,1.090069,9.674406,2630.050441,-3.1744059999999994,0.013394,0.052383,0.272,0.04,9.086628,mobility,3.1744059999999994,8720551.999999998,13080291708039.967,0.069278247490625,1,0,0,0,1
low_snr_soft,0,4,0000276_04201_d_0000528_9,image,0,0,1,1,1,0,1,0.771898,1.0,0.0,61.810096,12.943614,2804.879204,-6.443614,0.759491,0.052383,2.255111,0.38,9.086628,mobility,6.443614,494480768.0,741690742679550.1,0.069278247490625,0,0,0,0,2
low_snr_soft,0,4,0000276_04201_d_0000528_9,defer,0,0,1,1,1,0,1,0.0,0.0,0.595,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.069278247490625,1,0,0,0,0
low_snr_soft,0,4,0000276_04201_d_0000528_9,cache_update,0,0,1,1,1,0,1,0.771898,1.0,0.0,1.090069,9.674406,2630.050441,-3.1744059999999994,0.013394,0.052383,0.272,0.04,9.086628,mobility,3.1744059999999994,8720551.999999998,13080291708039.967,0.069278247490625,1,0,0,0,1
low_snr_soft,0,5,0000276_04201_d_0000528_9,cache,0,1,0,1,1,0,1,0.0,0.0,0.595,0.0,0.102694,79.61,5.397306,0.0,0.042694,0.02,0.04,0.0,semantic_quality,0.0,0.0,50000.0,0.055530860868906254,1,0,0,0,0
low_snr_soft,0,5,0000276_04201_d_0000528_9,token,0,0,1,1,1,0,1,0.771898,1.0,0.0,1.090069,9.663492,2630.049217,-4.163492,0.01217,0.042694,0.272,0.04,9.086628,mobility,4.163492,8720551.999999998,11884909028960.816,0.055530860868906254,1,0,0,0,1
low_snr_soft,0,5,0000276_04201_d_0000528_9,image,0,0,1,1,1,0,1,0.771898,1.0,0.0,61.810096,12.864516,2804.809796,-7.364516,0.690083,0.042694,2.255111,0.38,9.086628,mobility,7.364516,494480768.0,673909053492333.9,0.055530860868906254,0,0,0,0,2
low_snr_soft,0,5,0000276_04201_d_0000528_9,defer,0,0,1,1,1,0,1,0.0,0.0,0.595,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.055530860868906254,1,0,0,0,0
low_snr_soft,0,5,0000276_04201_d_0000528_9,cache_update,0,0,1,1,1,0,1,0.771898,1.0,0.0,1.090069,9.663492,2630.049217,-4.163492,0.01217,0.042694,0.272,0.04,9.086628,mobility,4.163492,8720551.999999998,11884909028960.816,0.055530860868906254,1,0,0,0,1
low_snr_soft,0,6,0000276_04201_d_0000528_9,cache,0,1,0,1,1,0,1,0.0,0.0,0.595,0.0,0.096396,79.61,4.403604,0.0,0.036396,0.02,0.04,0.0,semantic_quality,0.0,0.0,50000.0,0.046595059564789064,1,0,0,0,0
low_snr_soft,0,6,0000276_04201_d_0000528_9,token,0,0,1,1,1,0,1,0.771898,1.0,0.0,1.031175,9.659451,2630.051473,-5.159451000000001,0.014427,0.036396,0.272,0.04,9.086628,mobility,5.159451000000001,8249400.0,14088702088524.473,0.046595059564789064,1,0,0,0,1
low_snr_soft,0,6,0000276_04201_d_0000528_9,image,0,0,1,1,1,0,1,0.771898,1.0,0.0,41.556641,12.749541,2804.701118,-8.249541,0.581405,0.036396,2.255111,0.38,9.086628,mobility,8.249541,332453127.99999994,567778635875347.6,0.046595059564789064,0,0,0,0,2
low_snr_soft,0,6,0000276_04201_d_0000528_9,defer,0,0,1,1,1,0,1,0.0,0.0,0.595,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.046595059564789064,1,0,0,0,0
low_snr_soft,0,6,0000276_04201_d_0000528_9,cache_update,0,0,1,1,1,0,1,0.771898,1.0,0.0,1.031175,9.659451,2630.051473,-5.159451000000001,0.014427,0.036396,0.272,0.04,9.086628,mobility,5.159451000000001,8249400.0,14088702088524.473,0.046595059564789064,1,0,0,0,1
low_snr_soft,0,7,0000276_04201_d_0000528_9,cache,0,1,0,1,1,0,1,0.0,0.0,0.595,0.0,0.092302,79.61,3.407698,0.0,0.032302,0.02,0.04,0.0,semantic_quality,0.0,0.0,50000.0,0.04078678871711289,1,0,0,0,0
low_snr_soft,0,7,0000276_04201_d_0000528_9,token,0,0,1,1,1,0,1,0.771898,1.0,0.0,1.031175,9.656068,2630.052184,-6.156067999999999,0.015137,0.032302,0.272,0.04,9.086628,mobility,6.156067999999999,8249400.0,14782652326152.324,0.04078678871711289,1,0,0,0,1
low_snr_soft,0,7,0000276_04201_d_0000528_9,image,0,0,1,1,1,0,1,0.771898,1.0,0.0,41.556641,12.774085,2804.729757,-9.274085,0.610043,0.032302,2.255111,0.38,9.086628,mobility,9.274085,332453127.99999994,595745024603706.4,0.04078678871711289,0,0,0,0,2
low_snr_soft,0,7,0000276_04201_d_0000528_9,defer,0,0,1,1,1,0,1,0.0,0.0,0.595,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.04078678871711289,1,0,0,0,0
low_snr_soft,0,7,0000276_04201_d_0000528_9,cache_update,0,0,1,1,1,0,1,0.771898,1.0,0.0,1.031175,9.656068,2630.052184,-6.156067999999999,0.015137,0.032302,0.272,0.04,9.086628,mobility,6.156067999999999,8249400.0,14782652326152.324,0.04078678871711289,1,0,0,0,1
low_snr_soft,0,8,0000276_04201_d_0000528_9,cache,0,1,0,1,1,0,1,0.0,0.0,0.595,0.0,0.089642,79.61,2.410358,0.0,0.029642,0.02,0.04,0.0,semantic_quality,0.0,0.0,50000.0,0.03701141266612337,1,0,0,0,0
low_snr_soft,0,8,0000276_04201_d_0000528_9,token,0,0,1,1,1,0,1,0.771898,1.0,0.0,1.090069,9.649112,2630.047889,-7.149112000000001,0.010843,0.029642,0.272,0.04,9.086628,mobility,7.149112000000001,8720551.999999998,10588424136679.158,0.03701141266612337,1,0,0,0,1
low_snr_soft,0,8,0000276_04201_d_0000528_9,image,0,0,1,1,1,0,1,0.771898,1.0,0.0,61.810096,12.776185,2804.734517,-10.276185,0.614804,0.029642,2.255111,0.38,9.086628,mobility,10.276185,494480768.0,600394573533286.4,0.03701141266612337,0,0,0,0,2
low_snr_soft,0,8,0000276_04201_d_0000528_9,defer,0,0,1,1,1,0,1,0.0,0.0,0.595,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.03701141266612337,1,0,0,0,0
low_snr_soft,0,8,0000276_04201_d_0000528_9,cache_update,0,0,1,1,1,0,1,0.771898,1.0,0.0,1.090069,9.649112,2630.047889,-7.149112000000001,0.010843,0.029642,0.272,0.04,9.086628,mobility,7.149112000000001,8720551.999999998,10588424136679.158,0.03701141266612337,1,0,0,0,1
low_snr_soft,0,9,0000276_04201_d_0000528_9,cache,0,1,0,1,1,0,1,0.0,0.0,0.595,0.0,0.087912,79.61,1.412088,0.0,0.027912,0.02,0.04,0.0,semantic_quality,0.0,0.0,50000.0,0.0345574182329802,1,0,0,0,0
low_snr_soft,0,9,0000276_04201_d_0000528_9,token,0,0,1,1,1,0,1,0.771898,1.0,0.0,1.031175,9.650714,2630.05122,-8.150714,0.014174,0.027912,0.272,0.04,9.086628,mobility,8.150714,8249400.0,13841344838984.088,0.0345574182329802,1,0,0,0,1
low_snr_soft,0,9,0000276_04201_d_0000528_9,image,0,0,1,1,1,0,1,0.771898,1.0,0.0,41.556641,12.730849,2804.690911,-11.230849,0.571198,0.027912,2.255111,0.38,9.086628,mobility,11.230849,332453127.99999994,557810069513772.6,0.0345574182329802,0,0,0,0,2
low_snr_soft,0,9,0000276_04201_d_0000528_9,defer,0,0,1,1,1,0,1,0.0,0.0,0.595,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.0345574182329802,1,0,0,0,0
low_snr_soft,0,9,0000276_04201_d_0000528_9,cache_update,0,0,1,1,1,0,1,0.771898,1.0,0.0,1.031175,9.650714,2630.05122,-8.150714,0.014174,0.027912,0.272,0.04,9.086628,mobility,8.150714,8249400.0,13841344838984.088,0.0345574182329802,1,0,0,0,1
low_snr_soft,0,10,0000276_04201_d_0000528_9,cache,0,1,0,1,1,0,1,0.0,0.0,0.595,0.0,0.086788,79.61,0.413212,0.0,0.026788,0.02,0.04,0.0,semantic_quality,0.0,0.0,50000.0,0.03296232185143713,1,0,0,0,0
low_snr_soft,0,10,0000276_04201_d_0000528_9,token,0,0,1,1,1,0,1,0.771898,1.0,0.0,1.090069,9.647503,2630.049133,-9.147503,0.012086,0.026788,0.272,0.04,9.086628,mobility,9.147503,8720551.999999998,11803079704995.822,0.03296232185143713,1,0,0,0,1
low_snr_soft,0,10,0000276_04201_d_0000528_9,image,0,0,1,1,1,0,1,0.771898,1.0,0.0,61.810096,12.843859,2804.805045,-12.343859,0.685332,0.026788,2.255111,0.38,9.086628,mobility,12.343859,494480768.0,669269091829456.2,0.03296232185143713,0,0,0,0,2
low_snr_soft,0,10,0000276_04201_d_0000528_9,defer,0,0,1,1,1,0,1,0.0,0.0,0.595,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.03296232185143713,1,0,0,0,0
low_snr_soft,0,10,0000276_04201_d_0000528_9,cache_update,0,0,1,1,1,0,1,0.771898,1.0,0.0,1.090069,9.647503,2630.049133,-9.147503,0.012086,0.026788,0.272,0.04,9.086628,mobility,9.147503,8720551.999999998,11803079704995.822,0.03296232185143713,1,0,0,0,1
low_snr_soft,0,11,0000244_00500_d_0000002_13,cache,0,1,0,1,1,0,1,0.0,0.0,0.595,0.0,0.086057,79.61,0.413943,0.0,0.026057,0.02,0.04,0.0,semantic_quality,0.0,0.0,50000.0,0.03192550920343413,1,0,0,0,0
low_snr_soft,0,11,0000244_00500_d_0000002_13,token,0,0,0,1,1,0,1,0.081794,0.230769,0.5132059999999999,1.084585,8.174635,2211.019588,-7.674635,0.007122,0.026057,0.272,0.04,7.619455,semantic_quality,7.674635,8676679.999999998,6955410622442.827,0.03192550920343413,1,0,0,0,1
low_snr_soft,0,11,0000244_00500_d_0000002_13,image,0,0,0,1,1,0,1,0.0,0.0,0.595,56.50631,11.061694,2385.466202,-10.561694,0.37107,0.026057,2.255111,0.38,7.619455,semantic_quality,10.561694,452050479.99999994,362373247656059.56,0.03192550920343413,0,0,0,0,2
low_snr_soft,0,11,0000244_00500_d_0000002_13,defer,0,0,1,1,1,0,1,0.0,0.0,0.595,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.03192550920343413,1,0,0,0,0
low_snr_soft,0,11,0000244_00500_d_0000002_13,cache_update,0,0,0,1,1,0,1,0.081794,0.230769,0.5132059999999999,1.084585,8.174635,2211.019588,-7.674635,0.007122,0.026057,0.272,0.04,7.619455,semantic_quality,7.674635,8676679.999999998,6955410622442.827,0.03192550920343413,1,0,0,0,1
low_snr_soft,1,0,0000280_02401_d_0000624_1,cache,1,1,1,1,1,1,1,0.75,0.75,0.0,0.0,0.148255,79.61,8.351745,0.0,0.088255,0.02,0.04,0.0,none,0.0,0.0,50000.0,0.153372,1,1,0,0,0
low_snr_soft,1,0,0000280_02401_d_0000624_1,token,0,0,1,1,1,0,1,0.771898,1.0,0.0,1.090069,8.988791,2425.617313,-0.48879100000000086,0.00769,0.088255,0.272,0.04,8.370846,mobility,0.48879100000000086,8720551.999999998,7509670241284.552,0.153372,1,1,0,0,1
low_snr_soft,1,0,0000280_02401_d_0000624_1,image,0,0,1,1,1,0,1,0.771898,1.0,0.0,61.810096,11.940252,2600.12833,-3.440251999999999,0.43604,0.088255,2.255111,0.38,8.370846,mobility,3.440251999999999,494480768.0,425820235730161.5,0.153372,0,1,0,0,2
low_snr_soft,1,0,0000280_02401_d_0000624_1,defer,0,0,1,1,1,0,1,0.0,0.0,0.697,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.153372,1,1,0,0,0
low_snr_soft,1,0,0000280_02401_d_0000624_1,cache_update,0,0,1,1,1,0,1,0.771898,1.0,0.0,1.090069,8.988791,2425.617313,-0.48879100000000086,0.00769,0.088255,0.272,0.04,8.370846,mobility,0.48879100000000086,8720551.999999998,7509670241284.552,0.153372,1,1,0,0,1
low_snr_soft,1,1,0000356_02353_d_0000641_5,cache,0,1,0,1,1,0,1,0.0,0.0,0.697,0.0,0.126011,79.61,8.373989,0.0,0.066011,0.02,0.04,0.0,semantic_quality,0.0,0.0,50000.0,0.1101918,1,0,0,0,0
low_snr_soft,1,1,0000356_02353_d_0000641_5,token,0,0,0,1,1,0,1,0.081794,0.230769,0.6152059999999999,1.084585,8.737814,2359.787956,-0.2378140000000002,0.009459,0.066011,0.272,0.04,8.140345,semantic_quality,0.2378140000000002,8676679.999999998,9237015855847.414,0.1101918,1,0,0,0,1
low_snr_soft,1,1,0000356_02353_d_0000641_5,image,0,0,0,1,1,0,1,0.0,0.0,0.697,56.50631,11.74426,2534.353957,-3.2442600000000006,0.492793,0.066011,2.255111,0.38,8.140345,semantic_quality,3.2442600000000006,452050479.99999994,481243684381979.56,0.1101918,0,0,0,0,2
low_snr_soft,1,1,0000356_02353_d_0000641_5,defer,0,0,1,1,1,0,1,0.0,0.0,0.697,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.1101918,1,0,0,0,0
low_snr_soft,1,1,0000356_02353_d_0000641_5,cache_update,0,0,0,1,1,0,1,0.081794,0.230769,0.6152059999999999,1.084585,8.737814,2359.787956,-0.2378140000000002,0.009459,0.066011,0.272,0.04,8.140345,semantic_quality,0.2378140000000002,8676679.999999998,9237015855847.414,0.1101918,1,0,0,0,1
low_snr_soft,1,2,0000356_02353_d_0000641_5,cache,0,1,0,1,1,0,1,0.0,0.0,0.697,0.0,0.111552,79.61,7.388448,0.0,0.051552,0.02,0.04,0.0,semantic_quality,0.0,0.0,50000.0,0.08212467000000001,1,0,0,0,0
low_snr_soft,1,2,0000356_02353_d_0000641_5,token,0,0,0,1,1,0,1,0.081794,0.230769,0.6152059999999999,1.084585,8.725462,2359.790062,-1.2254620000000003,0.011565,0.051552,0.272,0.04,8.140345,semantic_quality,1.2254620000000003,8676679.999999998,11293745842949.053,0.08212467000000001,1,0,0,0,1
low_snr_soft,1,2,0000356_02353_d_0000641_5,image,0,0,0,1,1,0,1,0.0,0.0,0.697,56.50631,11.839528,2534.463684,-4.339528,0.60252,0.051552,2.255111,0.38,8.140345,semantic_quality,4.339528,452050479.99999994,588398238646939.2,0.08212467000000001,0,0,0,0,2
low_snr_soft,1,2,0000356_02353_d_0000641_5,defer,0,0,1,1,1,0,1,0.0,0.0,0.697,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.08212467000000001,1,0,0,0,0
low_snr_soft,1,2,0000356_02353_d_0000641_5,cache_update,0,0,0,1,1,0,1,0.081794,0.230769,0.6152059999999999,1.084585,8.725462,2359.790062,-1.2254620000000003,0.011565,0.051552,0.272,0.04,8.140345,semantic_quality,1.2254620000000003,8676679.999999998,11293745842949.053,0.08212467000000001,1,0,0,0,1
low_snr_soft,1,3,0000356_02353_d_0000641_5,cache,0,1,0,1,1,0,1,0.0,0.0,0.697,0.0,0.102154,79.61,6.397846,0.0,0.042154,0.02,0.04,0.0,semantic_quality,0.0,0.0,50000.0,0.0638810355,1,0,0,0,0
low_snr_soft,1,3,0000356_02353_d_0000641_5,token,0,0,0,1,1,0,1,0.081794,0.230769,0.6152059999999999,1.084585,8.716793,2359.790792,-2.216792999999999,0.012294,0.042154,0.272,0.04,8.140345,semantic_quality,2.216792999999999,8676679.999999998,12006304337899.225,0.0638810355,1,0,0,0,1
low_snr_soft,1,3,0000356_02353_d_0000641_5,image,0,0,0,1,1,0,1,0.0,0.0,0.697,56.50631,11.868145,2534.501699,-5.368145,0.640535,0.042154,2.255111,0.38,8.140345,semantic_quality,5.368145,452050479.99999994,625522162736602.9,0.0638810355,0,0,0,0,2
low_snr_soft,1,3,0000356_02353_d_0000641_5,defer,0,0,1,1,1,0,1,0.0,0.0,0.697,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.0638810355,1,0,0,0,0
low_snr_soft,1,3,0000356_02353_d_0000641_5,cache_update,0,0,0,1,1,0,1,0.081794,0.230769,0.6152059999999999,1.084585,8.716793,2359.790792,-2.216792999999999,0.012294,0.042154,0.272,0.04,8.140345,semantic_quality,2.216792999999999,8676679.999999998,12006304337899.225,0.0638810355,1,0,0,0,1
low_snr_soft,1,4,0000356_02353_d_0000641_5,cache,0,1,0,1,1,0,1,0.0,0.0,0.697,0.0,0.096045,79.61,5.403955,0.0,0.036045,0.02,0.04,0.0,semantic_quality,0.0,0.0,50000.0,0.052022673075,1,0,0,0,0
low_snr_soft,1,4,0000356_02353_d_0000641_5,token,0,0,0,1,1,0,1,0.081794,0.230769,0.6152059999999999,1.084585,8.709838,2359.789946,-3.2098379999999995,0.011449,0.036045,0.272,0.04,8.140345,semantic_quality,3.2098379999999995,8676679.999999998,11180323348370.693,0.052022673075,1,0,0,0,1
low_snr_soft,1,4,0000356_02353_d_0000641_5,image,0,0,0,1,1,0,1,0.0,0.0,0.697,56.50631,11.817969,2534.457632,-6.317969,0.596468,0.036045,2.255111,0.38,8.140345,semantic_quality,6.317969,452050479.99999994,582488986131352.0,0.052022673075,0,0,0,0,2
low_snr_soft,1,4,0000356_02353_d_0000641_5,defer,0,0,1,1,1,0,1,0.0,0.0,0.697,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.052022673075,1,0,0,0,0
low_snr_soft,1,4,0000356_02353_d_0000641_5,cache_update,0,0,0,1,1,0,1,0.081794,0.230769,0.6152059999999999,1.084585,8.709838,2359.789946,-3.2098379999999995,0.011449,0.036045,0.272,0.04,8.140345,semantic_quality,3.2098379999999995,8676679.999999998,11180323348370.693,0.052022673075,1,0,0,0,1
low_snr_soft,1,5,0000356_02353_d_0000641_5,cache,0,1,0,1,1,0,1,0.0,0.0,0.697,0.0,0.092074,79.61,4.407926,0.0,0.032074,0.02,0.04,0.0,semantic_quality,0.0,0.0,50000.0,0.04431473749874999,1,0,0,0,0
low_snr_soft,1,5,0000356_02353_d_0000641_5,token,0,0,0,1,1,0,1,0.081794,0.230769,0.6152059999999999,1.084585,8.70509,2359.789168,-4.20509,0.010671,0.032074,0.272,0.04,8.140345,semantic_quality,4.20509,8676679.999999998,10420823680174.482,0.04431473749874999,1,0,0,0,1
low_snr_soft,1,5,0000356_02353_d_0000641_5,image,0,0,0,1,1,0,1,0.0,0.0,0.697,56.50631,11.77348,2534.417114,-7.273479999999999,0.55595,0.032074,2.255111,0.38,8.140345,semantic_quality,7.273479999999999,452050479.99999994,542919451520425.06,0.04431473749874999,0,0,0,0,2
low_snr_soft,1,5,0000356_02353_d_0000641_5,defer,0,0,1,1,1,0,1,0.0,0.0,0.697,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,tx_delay,0.0,0.0,1000000.0,0.04431473749874999,1,0,0,0,0
low_snr_soft,1,5,0000356_02353_d_0000641_5,cache_update,0,0,0,1,1,0,1,0.081794,0.230769,0.6152059999999999,1.084585,8.70509,2359.789168,-4.20509,0.010671,0.032074,0.272,0.04,8.140345,semantic_quality,4.20509,8676679.999999998,10420823680174.482,0.04431473749874999,1,0,0,0,1
