scenario,seed,step,task_id,semantic_path,mobility_mode,utm_feasible,arrival_delay_s,tx_delay_s,total_delay_s,deadline_slack_s,semantic_feasible,deadline_feasible,energy_feasible,resource_feasible,joint_feasible,semantic_accuracy_lcb,utm_conflict_risk
low_snr_blockage,1,1,0000356_02353_d_0000641_5,cache_update,reposition,1,1.0,0.34825,1.93626,1.3637399999999997,0,1,1,1,0,0.167003,0.125
low_snr_blockage,1,2,0000356_02353_d_0000641_5,cache,stay,1,0.0,0.0,0.111552,2.1884479999999997,0,1,1,1,0,0.0,0.0
low_snr_blockage,1,2,0000356_02353_d_0000641_5,cache,serve_task,1,14.927156,0.0,15.038708,-12.738707999999999,0,0,1,1,0,0.0,0.0
low_snr_blockage,1,2,0000356_02353_d_0000641_5,cache,avoid_conflict,1,1.037863,0.0,1.149415,1.1505849999999997,0,1,1,1,0,0.0,0.0
low_snr_blockage,1,2,0000356_02353_d_0000641_5,cache,reposition,1,1.0,0.0,1.111552,1.1884479999999997,0,1,1,1,0,0.0,0.0
low_snr_blockage,1,2,0000356_02353_d_0000641_5,token,stay,1,0.0,0.55951,1.133061,1.1669389999999997,0,1,1,1,0,0.167003,0.153846
low_snr_blockage,1,2,0000356_02353_d_0000641_5,token,serve_task,1,14.927156,0.55951,16.060218,-13.760217999999998,0,0,1,1,0,0.167003,0.153846
low_snr_blockage,1,2,0000356_02353_d_0000641_5,token,avoid_conflict,1,1.037863,0.55951,2.170925,0.12907499999999983,0,1,1,1,0,0.167003,0.0
low_snr_blockage,1,2,0000356_02353_d_0000641_5,token,reposition,1,1.0,0.55951,2.133061,0.16693899999999973,0,1,1,1,0,0.167003,0.153846
low_snr_blockage,1,2,0000356_02353_d_0000641_5,image,stay,1,0.0,20.30445,23.401113,-21.101112999999998,0,0,1,1,0,0.0,0.153846
low_snr_blockage,1,2,0000356_02353_d_0000641_5,image,serve_task,1,14.927156,20.30445,38.328269,-36.028269,0,0,1,1,0,0.0,0.153846
low_snr_blockage,1,2,0000356_02353_d_0000641_5,image,avoid_conflict,1,1.037863,20.30445,24.438976,-22.138976,0,0,1,1,0,0.0,0.0
low_snr_blockage,1,2,0000356_02353_d_0000641_5,image,reposition,1,1.0,20.30445,24.401113,-22.101112999999998,0,0,1,1,0,0.0,0.153846
low_snr_blockage,1,2,0000356_02353_d_0000641_5,cache_update,stay,1,0.0,0.55951,1.133061,1.1669389999999997,0,1,1,1,0,0.167003,0.153846
low_snr_blockage,1,2,0000356_02353_d_0000641_5,cache_update,serve_task,1,14.927156,0.55951,16.060218,-13.760217999999998,0,0,1,1,0,0.167003,0.153846
low_snr_blockage,1,2,0000356_02353_d_0000641_5,cache_update,avoid_conflict,1,1.037863,0.55951,2.170925,0.12907499999999983,0,1,1,1,0,0.167003,0.0
low_snr_blockage,1,2,0000356_02353_d_0000641_5,cache_update,reposition,1,1.0,0.55951,2.133061,0.16693899999999973,0,1,1,1,0,0.167003,0.153846
low_snr_blockage,1,3,0000356_02353_d_0000641_5,cache,stay,1,0.0,0.0,0.102154,1.197846,0,1,1,1,0,0.0,0.0
low_snr_blockage,1,3,0000356_02353_d_0000641_5,cache,serve_task,1,14.927156,0.0,15.02931,-13.72931,0,0,1,1,0,0.0,0.0
low_snr_blockage,1,3,0000356_02353_d_0000641_5,cache,avoid_conflict,1,1.037863,0.0,1.140017,0.159983,0,1,1,1,0,0.0,0.0
low_snr_blockage,1,3,0000356_02353_d_0000641_5,cache,reposition,1,1.0,0.0,1.102154,0.19784599999999997,0,1,1,1,0,0.0,0.0
low_snr_blockage,1,3,0000356_02353_d_0000641_5,token,stay,1,0.0,0.643564,1.207718,0.09228199999999998,0,1,1,1,0,0.167003,0.166667
low_snr_blockage,1,3,0000356_02353_d_0000641_5,token,serve_task,1,14.927156,0.643564,16.134874,-14.834874,0,0,1,1,0,0.167003,0.166667
low_snr_blockage,1,3,0000356_02353_d_0000641_5,token,avoid_conflict,1,1.037863,0.643564,2.245582,-0.9455820000000001,0,0,1,1,0,0.167003,0.0
low_snr_blockage,1,3,0000356_02353_d_0000641_5,token,reposition,1,1.0,0.643564,2.207718,-0.9077179999999998,0,0,1,1,0,0.167003,0.166667
low_snr_blockage,1,3,0000356_02353_d_0000641_5,image,stay,1,0.0,23.35478,26.442045,-25.142045,0,0,1,1,0,0.0,0.166667
low_snr_blockage,1,3,0000356_02353_d_0000641_5,image,serve_task,1,14.927156,23.35478,41.369201,-40.069201,0,0,1,1,0,0.0,0.166667
low_snr_blockage,1,3,0000356_02353_d_0000641_5,image,avoid_conflict,1,1.037863,23.35478,27.479908,-26.179907999999998,0,0,1,1,0,0.0,0.0
low_snr_blockage,1,3,0000356_02353_d_0000641_5,image,reposition,1,1.0,23.35478,27.442045,-26.142045,0,0,1,1,0,0.0,0.166667
low_snr_blockage,1,3,0000356_02353_d_0000641_5,cache_update,stay,1,0.0,0.643564,1.207718,0.09228199999999998,0,1,1,1,0,0.167003,0.166667
low_snr_blockage,1,3,0000356_02353_d_0000641_5,cache_update,serve_task,1,14.927156,0.643564,16.134874,-14.834874,0,0,1,1,0,0.167003,0.166667
low_snr_blockage,1,3,0000356_02353_d_0000641_5,cache_update,avoid_conflict,1,1.037863,0.643564,2.245582,-0.9455820000000001,0,0,1,1,0,0.167003,0.0
low_snr_blockage,1,3,0000356_02353_d_0000641_5,cache_update,reposition,1,1.0,0.643564,2.207718,-0.9077179999999998,0,0,1,1,0,0.167003,0.166667
low_snr_blockage,1,4,0000356_02353_d_0000641_5,cache,stay,1,0.0,0.0,0.096045,0.203955,0,1,1,1,0,0.0,0.0
low_snr_blockage,1,4,0000356_02353_d_0000641_5,cache,serve_task,1,14.927156,0.0,15.023201,-14.723201,0,0,1,1,0,0.0,0.0
low_snr_blockage,1,4,0000356_02353_d_0000641_5,cache,avoid_conflict,1,1.037863,0.0,1.133908,-0.8339079999999999,0,0,1,1,0,0.0,0.0
low_snr_blockage,1,4,0000356_02353_d_0000641_5,cache,reposition,1,1.0,0.0,1.096045,-0.7960449999999999,0,0,1,1,0,0.0,0.0
low_snr_blockage,1,4,0000356_02353_d_0000641_5,token,stay,1,0.0,0.546638,1.104683,-0.804683,0,0,1,1,0,0.167003,0.133333
low_snr_blockage,1,4,0000356_02353_d_0000641_5,token,serve_task,1,14.927156,0.546638,16.031839,-15.731839,0,0,1,1,0,0.167003,0.133333
low_snr_blockage,1,4,0000356_02353_d_0000641_5,token,avoid_conflict,1,1.037863,0.546638,2.142547,-1.842547,0,0,1,1,0,0.167003,0.0
low_snr_blockage,1,4,0000356_02353_d_0000641_5,token,reposition,1,1.0,0.546638,2.104683,-1.804683,0,0,1,1,0,0.167003,0.133333
low_snr_blockage,1,4,0000356_02353_d_0000641_5,image,stay,1,0.0,19.837351,22.918507,-22.618507,0,0,1,1,0,0.0,0.133333
low_snr_blockage,1,4,0000356_02353_d_0000641_5,image,serve_task,1,14.927156,19.837351,37.845663,-37.545663000000005,0,0,1,1,0,0.0,0.133333
low_snr_blockage,1,4,0000356_02353_d_0000641_5,image,avoid_conflict,1,1.037863,19.837351,23.956371,-23.656371,0,0,1,1,0,0.0,0.0
low_snr_blockage,1,4,0000356_02353_d_0000641_5,image,reposition,1,1.0,19.837351,23.918507,-23.618507,0,0,1,1,0,0.0,0.133333
low_snr_blockage,1,4,0000356_02353_d_0000641_5,cache_update,stay,1,0.0,0.546638,1.104683,-0.804683,0,0,1,1,0,0.167003,0.133333
low_snr_blockage,1,4,0000356_02353_d_0000641_5,cache_update,serve_task,1,14.927156,0.546638,16.031839,-15.731839,0,0,1,1,0,0.167003,0.133333
low_snr_blockage,1,4,0000356_02353_d_0000641_5,cache_update,avoid_conflict,1,1.037863,0.546638,2.142547,-1.842547,0,0,1,1,0,0.167003,0.0
low_snr_blockage,1,4,0000356_02353_d_0000641_5,cache_update,reposition,1,1.0,0.546638,2.104683,-1.804683,0,0,1,1,0,0.167003,0.133333
low_snr_blockage,1,5,0000213_02965_d_0000241_17,cache,stay,1,0.0,0.0,0.092074,1.207926,0,1,1,1,0,0.0,0.0
low_snr_blockage,1,5,0000213_02965_d_0000241_17,cache,serve_task,1,30.15155,0.0,30.243624,-28.943624,0,0,1,1,0,0.0,0.0
low_snr_blockage,1,5,0000213_02965_d_0000241_17,cache,avoid_conflict,1,1.037863,0.0,1.129938,0.17006199999999994,0,1,1,1,0,0.0,0.0
low_snr_blockage,1,5,0000213_02965_d_0000241_17,cache,reposition,1,1.0,0.0,1.092074,0.20792600000000006,0,1,1,1,0,0.0,0.0
low_snr_blockage,1,5,0000213_02965_d_0000241_17,token,stay,1,0.0,17.833076,18.38715,-17.087149999999998,1,0,1,1,0,0.855712,0.153846
low_snr_blockage,1,5,0000213_02965_d_0000241_17,token,serve_task,1,30.15155,17.833076,48.5387,-47.2387,1,0,1,1,0,0.855712,0.153846
low_snr_blockage,1,5,0000213_02965_d_0000241_17,token,avoid_conflict,1,1.037863,17.833076,19.425013,-18.125013,1,0,1,1,0,0.855712,0.0
low_snr_blockage,1,5,0000213_02965_d_0000241_17,token,reposition,1,1.0,17.833076,19.38715,-18.087149999999998,1,0,1,1,0,0.855712,0.153846
low_snr_blockage,1,5,0000213_02965_d_0000241_17,image,stay,1,0.0,650.709089,653.786275,-652.4862750000001,1,0,1,1,0,0.922467,0.153846
low_snr_blockage,1,5,0000213_02965_d_0000241_17,image,serve_task,1,30.15155,650.709089,683.937825,-682.637825,1,0,1,1,0,0.922467,0.153846
low_snr_blockage,1,5,0000213_02965_d_0000241_17,image,avoid_conflict,1,1.037863,650.709089,654.824138,-653.524138,1,0,1,1,0,0.922467,0.0
low_snr_blockage,1,5,0000213_02965_d_0000241_17,image,reposition,1,1.0,650.709089,654.786275,-653.4862750000001,1,0,1,1,0,0.922467,0.153846
low_snr_blockage,1,5,0000213_02965_d_0000241_17,cache_update,stay,1,0.0,17.833076,18.38715,-17.087149999999998,1,0,1,1,0,0.855712,0.153846
low_snr_blockage,1,5,0000213_02965_d_0000241_17,cache_update,serve_task,1,30.15155,17.833076,48.5387,-47.2387,1,0,1,1,0,0.855712,0.153846
low_snr_blockage,1,5,0000213_02965_d_0000241_17,cache_update,avoid_conflict,1,1.037863,17.833076,19.425013,-18.125013,1,0,1,1,0,0.855712,0.0
low_snr_blockage,1,5,0000213_02965_d_0000241_17,cache_update,reposition,1,1.0,17.833076,19.38715,-18.087149999999998,1,0,1,1,0,0.855712,0.153846
low_snr_blockage,1,6,0000213_02965_d_0000241_17,cache,stay,1,0.0,0.0,0.089493,0.210507,0,1,1,1,0,0.0,0.0
low_snr_blockage,1,6,0000213_02965_d_0000241_17,cache,serve_task,1,30.15155,0.0,30.241043,-29.941043,0,0,1,1,0,0.0,0.0
low_snr_blockage,1,6,0000213_02965_d_0000241_17,cache,avoid_conflict,1,1.037863,0.0,1.127357,-0.8273569999999999,0,0,1,1,0,0.0,0.0
low_snr_blockage,1,6,0000213_02965_d_0000241_17,cache,reposition,1,1.0,0.0,1.089493,-0.789493,0,0,1,1,0,0.0,0.0
low_snr_blockage,1,6,0000213_02965_d_0000241_17,token,stay,1,0.0,12.105086,12.656579,-12.356579,1,0,1,1,0,0.855712,0.181818
low_snr_blockage,1,6,0000213_02965_d_0000241_17,token,serve_task,1,30.15155,12.105086,42.80813,-42.50813,1,0,1,1,0,0.855712,0.181818
low_snr_blockage,1,6,0000213_02965_d_0000241_17,token,avoid_conflict,1,1.037863,12.105086,13.694443,-13.394442999999999,1,0,1,1,0,0.855712,0.0
low_snr_blockage,1,6,0000213_02965_d_0000241_17,token,reposition,1,1.0,12.105086,13.656579,-13.356579,1,0,1,1,0,0.855712,0.181818
low_snr_blockage,1,6,0000213_02965_d_0000241_17,image,stay,1,0.0,441.701129,444.775733,-444.475733,1,0,1,1,0,0.922467,0.181818
low_snr_blockage,1,6,0000213_02965_d_0000241_17,image,serve_task,1,30.15155,441.701129,474.927283,-474.627283,1,0,1,1,0,0.922467,0.181818
low_snr_blockage,1,6,0000213_02965_d_0000241_17,image,avoid_conflict,1,1.037863,441.701129,445.813597,-445.513597,1,0,1,1,0,0.922467,0.0
low_snr_blockage,1,6,0000213_02965_d_0000241_17,image,reposition,1,1.0,441.701129,445.775733,-445.475733,1,0,1,1,0,0.922467,0.181818
low_snr_blockage,1,6,0000213_02965_d_0000241_17,cache_update,stay,1,0.0,12.105086,12.656579,-12.356579,1,0,1,1,0,0.855712,0.181818
low_snr_blockage,1,6,0000213_02965_d_0000241_17,cache_update,serve_task,1,30.15155,12.105086,42.80813,-42.50813,1,0,1,1,0,0.855712,0.181818
low_snr_blockage,1,6,0000213_02965_d_0000241_17,cache_update,avoid_conflict,1,1.037863,12.105086,13.694443,-13.394442999999999,1,0,1,1,0,0.855712,0.0
low_snr_blockage,1,6,0000213_02965_d_0000241_17,cache_update,reposition,1,1.0,12.105086,13.656579,-13.356579,1,0,1,1,0,0.855712,0.181818
low_snr_blockage,1,7,0000001_03499_d_0000006_13,cache,stay,1,0.0,0.0,0.087816,0.412184,0,1,1,1,0,0.0,0.0
low_snr_blockage,1,7,0000001_03499_d_0000006_13,cache,serve_task,1,25.236761,0.0,25.324577,-24.824577,0,0,1,1,0,0.0,0.0
low_snr_blockage,1,7,0000001_03499_d_0000006_13,cache,avoid_conflict,1,1.037863,0.0,1.125679,-0.6256790000000001,0,0,1,1,0,0.0,0.0
low_snr_blockage,1,7,0000001_03499_d_0000006_13,cache,reposition,1,1.0,0.0,1.087816,-0.5878159999999999,0,0,1,1,0,0.0,0.0
low_snr_blockage,1,7,0000001_03499_d_0000006_13,token,stay,1,0.0,2.207976,2.757792,-2.257792,1,0,1,1,0,0.855712,0.166667
low_snr_blockage,1,7,0000001_03499_d_0000006_13,token,serve_task,1,25.236761,2.207976,27.994553,-27.494553,1,0,1,1,0,0.855712,0.166667
low_snr_blockage,1,7,0000001_03499_d_0000006_13,token,avoid_conflict,1,1.037863,2.207976,3.795655,-3.295655,1,0,1,1,0,0.855712,0.0
low_snr_blockage,1,7,0000001_03499_d_0000006_13,token,reposition,1,1.0,2.207976,3.757792,-3.257792,1,0,1,1,0,0.855712,0.166667
low_snr_blockage,1,7,0000001_03499_d_0000006_13,image,stay,1,0.0,80.566601,83.639528,-83.139528,1,0,1,1,0,0.922467,0.166667
low_snr_blockage,1,7,0000001_03499_d_0000006_13,image,serve_task,1,25.236761,80.566601,108.876289,-108.376289,1,0,1,1,0,0.922467,0.166667
low_snr_blockage,1,7,0000001_03499_d_0000006_13,image,avoid_conflict,1,1.037863,80.566601,84.677391,-84.177391,1,0,1,1,0,0.922467,0.0
low_snr_blockage,1,7,0000001_03499_d_0000006_13,image,reposition,1,1.0,80.566601,84.639528,-84.139528,1,0,1,1,0,0.922467,0.166667
low_snr_blockage,1,7,0000001_03499_d_0000006_13,cache_update,stay,1,0.0,2.207976,2.757792,-2.257792,1,0,1,1,0,0.855712,0.166667
low_snr_blockage,1,7,0000001_03499_d_0000006_13,cache_update,serve_task,1,25.236761,2.207976,27.994553,-27.494553,1,0,1,1,0,0.855712,0.166667
low_snr_blockage,1,7,0000001_03499_d_0000006_13,cache_update,avoid_conflict,1,1.037863,2.207976,3.795655,-3.295655,1,0,1,1,0,0.855712,0.0
low_snr_blockage,1,7,0000001_03499_d_0000006_13,cache_update,reposition,1,1.0,2.207976,3.757792,-3.257792,1,0,1,1,0,0.855712,0.166667
low_snr_blockage,1,8,0000287_00601_d_0000762_15,cache,stay,1,0.0,0.0,0.086725,0.413275,0,1,1,1,0,0.0,0.0
low_snr_blockage,1,8,0000287_00601_d_0000762_15,cache,serve_task,1,18.278358,0.0,18.365083,-17.865083,0,0,1,1,0,0.0,0.0
low_snr_blockage,1,8,0000287_00601_d_0000762_15,cache,avoid_conflict,1,1.037863,0.0,1.124589,-0.6245890000000001,0,0,1,1,0,0.0,0.0
low_snr_blockage,1,8,0000287_00601_d_0000762_15,cache,reposition,1,1.0,0.0,1.086725,-0.5867249999999999,0,0,1,1,0,0.0,0.0
low_snr_blockage,1,8,0000287_00601_d_0000762_15,token,stay,1,0.0,1.2525,2.345226,-1.8452259999999998,1,0,1,1,0,0.66567,0.0
low_snr_blockage,1,8,0000287_00601_d_0000762_15,token,serve_task,1,18.278358,1.2525,20.623584,-20.123584,1,0,1,1,0,0.66567,0.0
low_snr_blockage,1,8,0000287_00601_d_0000762_15,token,avoid_conflict,1,1.037863,1.2525,3.383089,-2.883089,1,0,1,1,0,0.66567,0.0
low_snr_blockage,1,8,0000287_00601_d_0000762_15,token,reposition,1,1.0,1.2525,3.345226,-2.845226,1,0,1,1,0,0.66567,0.0
low_snr_blockage,1,8,0000287_00601_d_0000762_15,image,stay,1,0.0,25.361569,29.077722,-28.577722,1,0,1,1,0,0.772252,0.0
low_snr_blockage,1,8,0000287_00601_d_0000762_15,image,serve_task,1,18.278358,25.361569,47.35608,-46.85608,1,0,1,1,0,0.772252,0.0
low_snr_blockage,1,8,0000287_00601_d_0000762_15,image,avoid_conflict,1,1.037863,25.361569,30.115586,-29.615586,1,0,1,1,0,0.772252,0.0
low_snr_blockage,1,8,0000287_00601_d_0000762_15,image,reposition,1,1.0,25.361569,30.077722,-29.577722,1,0,1,1,0,0.772252,0.0
low_snr_blockage,1,8,0000287_00601_d_0000762_15,cache_update,stay,1,0.0,1.2525,2.345226,-1.8452259999999998,1,0,1,1,0,0.66567,0.0
low_snr_blockage,1,8,0000287_00601_d_0000762_15,cache_update,serve_task,1,18.278358,1.2525,20.623584,-20.123584,1,0,1,1,0,0.66567,0.0
low_snr_blockage,1,8,0000287_00601_d_0000762_15,cache_update,avoid_conflict,1,1.037863,1.2525,3.383089,-2.883089,1,0,1,1,0,0.66567,0.0
low_snr_blockage,1,8,0000287_00601_d_0000762_15,cache_update,reposition,1,1.0,1.2525,3.345226,-2.845226,1,0,1,1,0,0.66567,0.0
low_snr_blockage,2,0,0000194_00000_d_0000119_1,cache,stay,1,0.0,0.0,0.264039,5.235961,1,1,1,1,1,0.78,0.0
low_snr_blockage,2,0,0000194_00000_d_0000119_1,cache,serve_task,1,13.337564,0.0,13.601604,-8.101604,1,0,1,1,0,0.78,0.0
low_snr_blockage,2,0,0000194_00000_d_0000119_1,cache,avoid_conflict,1,1.037863,0.0,1.301903,4.198097,1,1,1,1,1,0.78,0.0
low_snr_blockage,2,0,0000194_00000_d_0000119_1,cache,reposition,1,1.0,0.0,1.264039,4.235961,1,1,1,1,1,0.78,0.0
low_snr_blockage,2,0,0000194_00000_d_0000119_1,token,stay,1,0.0,0.308348,1.034388,4.465612,1,1,1,1,1,0.855712,0.0
low_snr_blockage,2,0,0000194_00000_d_0000119_1,token,serve_task,1,13.337564,0.308348,14.371952,-8.871952,1,0,1,1,0,0.855712,0.0
low_snr_blockage,2,0,0000194_00000_d_0000119_1,token,avoid_conflict,1,1.037863,0.308348,2.072251,3.427749,1,1,1,1,1,0.855712,0.0
low_snr_blockage,2,0,0000194_00000_d_0000119_1,token,reposition,1,1.0,0.308348,2.034388,3.465612,1,1,1,1,1,0.855712,0.0
low_snr_blockage,2,0,0000194_00000_d_0000119_1,image,stay,1,0.0,11.251283,14.500434,-9.000434,1,0,1,1,0,0.922467,0.0
low_snr_blockage,2,0,0000194_00000_d_0000119_1,image,serve_task,1,13.337564,11.251283,27.837998,-22.337998,1,0,1,1,0,0.922467,0.0
low_snr_blockage,2,0,0000194_00000_d_0000119_1,image,avoid_conflict,1,1.037863,11.251283,15.538297,-10.038297,1,0,1,1,0,0.922467,0.0
low_snr_blockage,2,0,0000194_00000_d_0000119_1,image,reposition,1,1.0,11.251283,15.500434,-10.000434,1,0,1,1,0,0.922467,0.0
low_snr_blockage,2,0,0000194_00000_d_0000119_1,cache_update,stay,1,0.0,0.308348,1.034388,4.465612,1,1,1,1,1,0.855712,0.0
low_snr_blockage,2,0,0000194_00000_d_0000119_1,cache_update,serve_task,1,13.337564,0.308348,14.371952,-8.871952,1,0,1,1,0,0.855712,0.0
low_snr_blockage,2,0,0000194_00000_d_0000119_1,cache_update,avoid_conflict,1,1.037863,0.308348,2.072251,3.427749,1,1,1,1,1,0.855712,0.0
low_snr_blockage,2,0,0000194_00000_d_0000119_1,cache_update,reposition,1,1.0,0.308348,2.034388,3.465612,1,1,1,1,1,0.855712,0.0
low_snr_blockage,2,1,0000289_05401_d_0000838_5,cache,stay,1,0.0,0.0,0.201271,5.298729,0,1,1,1,0,0.0,0.0
low_snr_blockage,2,1,0000289_05401_d_0000838_5,cache,serve_task,1,14.368982,0.0,14.570252,-9.070252,0,0,1,1,0,0.0,0.0
low_snr_blockage,2,1,0000289_05401_d_0000838_5,cache,avoid_conflict,1,1.037863,0.0,1.239134,4.260866,0,1,1,1,0,0.0,0.0
low_snr_blockage,2,1,0000289_05401_d_0000838_5,cache,reposition,1,1.0,0.0,1.201271,4.298729,0,1,1,1,0,0.0,0.0
low_snr_blockage,2,1,0000289_05401_d_0000838_5,token,stay,1,0.0,0.807869,1.471139,4.028861,1,1,1,1,1,0.855712,0.125
low_snr_blockage,2,1,0000289_05401_d_0000838_5,token,serve_task,1,14.368982,0.807869,15.840121,-10.340121,1,0,1,1,0,0.855712,0.125
low_snr_blockage,2,1,0000289_05401_d_0000838_5,token,avoid_conflict,1,1.037863,0.807869,2.509003,2.990997,1,1,1,1,1,0.855712,0.0
low_snr_blockage,2,1,0000289_05401_d_0000838_5,token,reposition,1,1.0,0.807869,2.471139,3.028861,1,1,1,1,1,0.855712,0.125
low_snr_blockage,2,1,0000289_05401_d_0000838_5,image,stay,1,0.0,29.478223,32.664605,-27.164605,1,0,1,1,0,0.922467,0.125
low_snr_blockage,2,1,0000289_05401_d_0000838_5,image,serve_task,1,14.368982,29.478223,47.033587,-41.533587,1,0,1,1,0,0.922467,0.125
low_snr_blockage,2,1,0000289_05401_d_0000838_5,image,avoid_conflict,1,1.037863,29.478223,33.702469,-28.202469,1,0,1,1,0,0.922467,0.0
low_snr_blockage,2,1,0000289_05401_d_0000838_5,image,reposition,1,1.0,29.478223,33.664605,-28.164605,1,0,1,1,0,0.922467,0.125
low_snr_blockage,2,1,0000289_05401_d_0000838_5,cache_update,stay,1,0.0,0.807869,1.471139,4.028861,1,1,1,1,1,0.855712,0.125
low_snr_blockage,2,1,0000289_05401_d_0000838_5,cache_update,serve_task,1,14.368982,0.807869,15.840121,-10.340121,1,0,1,1,0,0.855712,0.125
low_snr_blockage,2,1,0000289_05401_d_0000838_5,cache_update,avoid_conflict,1,1.037863,0.807869,2.509003,2.990997,1,1,1,1,1,0.855712,0.0
low_snr_blockage,2,1,0000289_05401_d_0000838_5,cache_update,reposition,1,1.0,0.807869,2.471139,3.028861,1,1,1,1,1,0.855712,0.125
low_snr_blockage,2,2,0000313_06401_d_0000468_13,cache,stay,1,0.0,0.0,0.160471,3.139529,0,1,1,1,0,0.0,0.0
low_snr_blockage,2,2,0000313_06401_d_0000468_13,cache,serve_task,1,28.827751,0.0,28.988222,-25.688222,0,0,1,1,0,0.0,0.0
low_snr_blockage,2,2,0000313_06401_d_0000468_13,cache,avoid_conflict,1,1.037863,0.0,1.198334,2.101666,0,1,1,1,0,0.0,0.0
low_snr_blockage,2,2,0000313_06401_d_0000468_13,cache,reposition,1,1.0,0.0,1.160471,2.1395289999999996,0,1,1,1,0,0.0,0.0
low_snr_blockage,2,2,0000313_06401_d_0000468_13,token,stay,1,0.0,3.183216,3.805687,-0.505687,0,0,1,1,0,0.167003,0.153846
low_snr_blockage,2,2,0000313_06401_d_0000468_13,token,serve_task,1,28.827751,3.183216,32.633439,-29.333439000000002,0,0,1,1,0,0.167003,0.153846
low_snr_blockage,2,2,0000313_06401_d_0000468_13,token,avoid_conflict,1,1.037863,3.183216,4.843551,-1.543551,0,0,1,1,0,0.167003,0.0
low_snr_blockage,2,2,0000313_06401_d_0000468_13,token,reposition,1,1.0,3.183216,4.805687,-1.505687,0,0,1,1,0,0.167003,0.153846
low_snr_blockage,2,2,0000313_06401_d_0000468_13,image,stay,1,0.0,115.518052,118.663634,-115.363634,0,0,1,1,0,0.0,0.153846
low_snr_blockage,2,2,0000313_06401_d_0000468_13,image,serve_task,1,28.827751,115.518052,147.491386,-144.191386,0,0,1,1,0,0.0,0.153846
low_snr_blockage,2,2,0000313_06401_d_0000468_13,image,avoid_conflict,1,1.037863,115.518052,119.701498,-116.401498,0,0,1,1,0,0.0,0.0
low_snr_blockage,2,2,0000313_06401_d_0000468_13,image,reposition,1,1.0,115.518052,119.663634,-116.363634,0,0,1,1,0,0.0,0.153846
low_snr_blockage,2,2,0000313_06401_d_0000468_13,cache_update,stay,1,0.0,3.183216,3.805687,-0.505687,0,0,1,1,0,0.167003,0.153846
low_snr_blockage,2,2,0000313_06401_d_0000468_13,cache_update,serve_task,1,28.827751,3.183216,32.633439,-29.333439000000002,0,0,1,1,0,0.167003,0.153846
low_snr_blockage,2,2,0000313_06401_d_0000468_13,cache_update,avoid_conflict,1,1.037863,3.183216,4.843551,-1.543551,0,0,1,1,0,0.167003,0.0
low_snr_blockage,2,2,0000313_06401_d_0000468_13,cache_update,reposition,1,1.0,3.183216,4.805687,-1.505687,0,0,1,1,0,0.167003,0.153846
low_snr_blockage,2,3,0000313_06401_d_0000468_13,cache,stay,1,0.0,0.0,0.133951,2.1660489999999997,0,1,1,1,0,0.0,0.0
low_snr_blockage,2,3,0000313_06401_d_0000468_13,cache,serve_task,1,28.827751,0.0,28.961703,-26.661703,0,0,1,1,0,0.0,0.0
low_snr_blockage,2,3,0000313_06401_d_0000468_13,cache,avoid_conflict,1,1.037863,0.0,1.171814,1.128186,0,1,1,1,0,0.0,0.0
low_snr_blockage,2,3,0000313_06401_d_0000468_13,cache,reposition,1,1.0,0.0,1.133951,1.166049,0,1,1,1,0,0.0,0.0
low_snr_blockage,2,3,0000313_06401_d_0000468_13,token,stay,1,0.0,4.090315,4.686266,-2.386266,0,0,1,1,0,0.167003,0.166667
low_snr_blockage,2,3,0000313_06401_d_0000468_13,token,serve_task,1,28.827751,4.090315,33.514018,-31.214018,0,0,1,1,0,0.167003,0.166667
low_snr_blockage,2,3,0000313_06401_d_0000468_13,token,avoid_conflict,1,1.037863,4.090315,5.72413,-3.42413,0,0,1,1,0,0.167003,0.0
low_snr_blockage,2,3,0000313_06401_d_0000468_13,token,reposition,1,1.0,4.090315,5.686266,-3.386266,0,0,1,1,0,0.167003,0.166667
low_snr_blockage,2,3,0000313_06401_d_0000468_13,image,stay,1,0.0,148.436414,151.555477,-149.25547699999998,0,0,1,1,0,0.0,0.166667
low_snr_blockage,2,3,0000313_06401_d_0000468_13,image,serve_task,1,28.827751,148.436414,180.383228,-178.083228,0,0,1,1,0,0.0,0.166667
low_snr_blockage,2,3,0000313_06401_d_0000468_13,image,avoid_conflict,1,1.037863,148.436414,152.59334,-150.29334,0,0,1,1,0,0.0,0.0
low_snr_blockage,2,3,0000313_06401_d_0000468_13,image,reposition,1,1.0,148.436414,152.555477,-150.25547699999998,0,0,1,1,0,0.0,0.166667
low_snr_blockage,2,3,0000313_06401_d_0000468_13,cache_update,stay,1,0.0,4.090315,4.686266,-2.386266,0,0,1,1,0,0.167003,0.166667
low_snr_blockage,2,3,0000313_06401_d_0000468_13,cache_update,serve_task,1,28.827751,4.090315,33.514018,-31.214018,0,0,1,1,0,0.167003,0.166667
low_snr_blockage,2,3,0000313_06401_d_0000468_13,cache_update,avoid_conflict,1,1.037863,4.090315,5.72413,-3.42413,0,0,1,1,0,0.167003,0.0
low_snr_blockage,2,3,0000313_06401_d_0000468_13,cache_update,reposition,1,1.0,4.090315,5.686266,-3.386266,0,0,1,1,0,0.167003,0.166667
