image_id,target_class,gt_count,detected_count,count_error,abs_count_error,error_bin,zero_detection,under_count,over_count,mean_confidence
0000280_01201_d_0000618,tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000280_01201_d_0000618,truck,3,0,-3,3,3-5,True,True,False,0.000000
0000280_01201_d_0000618,van,8,2,-6,6,>5,False,True,False,0.688800
0000280_01401_d_0000619,bus,1,0,-1,1,1-2,True,True,False,0.000000
0000280_01401_d_0000619,car,64,41,-23,23,>5,False,True,False,0.591495
0000280_01401_d_0000619,motor,3,1,-2,2,1-2,False,True,False,0.529500
0000280_01401_d_0000619,pedestrian,19,7,-12,12,>5,False,True,False,0.499914
0000280_01401_d_0000619,people,10,2,-8,8,>5,False,True,False,0.456150
0000280_01401_d_0000619,tricycle,2,1,-1,1,1-2,False,True,False,0.265300
0000280_01401_d_0000619,truck,1,0,-1,1,1-2,True,True,False,0.000000
0000280_01401_d_0000619,van,9,2,-7,7,>5,False,True,False,0.470750
0000280_01601_d_0000620,bus,1,0,-1,1,1-2,True,True,False,0.000000
0000280_01601_d_0000620,car,66,58,-8,8,>5,False,True,False,0.556862
0000280_01601_d_0000620,motor,5,4,-1,1,1-2,False,True,False,0.325700
0000280_01601_d_0000620,pedestrian,9,5,-4,4,3-5,False,True,False,0.317280
0000280_01601_d_0000620,people,7,4,-3,3,3-5,False,True,False,0.403650
0000280_01601_d_0000620,truck,3,0,-3,3,3-5,True,True,False,0.000000
0000280_01601_d_0000620,van,12,1,-11,11,>5,False,True,False,0.594200
0000280_01801_d_0000621,bus,2,0,-2,2,1-2,True,True,False,0.000000
0000280_01801_d_0000621,car,63,48,-15,15,>5,False,True,False,0.532890
0000280_01801_d_0000621,motor,6,0,-6,6,>5,True,True,False,0.000000
0000280_01801_d_0000621,pedestrian,4,0,-4,4,3-5,True,True,False,0.000000
0000280_01801_d_0000621,people,6,1,-5,5,3-5,False,True,False,0.254200
0000280_01801_d_0000621,truck,1,0,-1,1,1-2,True,True,False,0.000000
0000280_01801_d_0000621,van,6,4,-2,2,1-2,False,True,False,0.434675
0000280_02001_d_0000622,car,45,46,1,1,1-2,False,False,True,0.576311
0000280_02001_d_0000622,motor,3,1,-2,2,1-2,False,True,False,0.384900
0000280_02001_d_0000622,pedestrian,4,0,-4,4,3-5,True,True,False,0.000000
0000280_02001_d_0000622,people,7,0,-7,7,>5,True,True,False,0.000000
0000280_02001_d_0000622,truck,1,0,-1,1,1-2,True,True,False,0.000000
0000280_02001_d_0000622,van,4,2,-2,2,1-2,False,True,False,0.589950
0000280_02201_d_0000623,bus,2,0,-2,2,1-2,True,True,False,0.000000
0000280_02201_d_0000623,car,50,37,-13,13,>5,False,True,False,0.587727
0000280_02201_d_0000623,motor,6,1,-5,5,3-5,False,True,False,0.359500
0000280_02201_d_0000623,pedestrian,12,2,-10,10,>5,False,True,False,0.449500
0000280_02201_d_0000623,people,7,1,-6,6,>5,False,True,False,0.503600
0000280_02201_d_0000623,truck,1,0,-1,1,1-2,True,True,False,0.000000
0000280_02201_d_0000623,van,1,2,1,1,1-2,False,False,True,0.776250
0000280_02401_d_0000624,bus,2,0,-2,2,1-2,True,True,False,0.000000
0000280_02401_d_0000624,car,35,39,4,4,3-5,False,False,True,0.567921
0000280_02401_d_0000624,motor,6,1,-5,5,3-5,False,True,False,0.380000
0000280_02401_d_0000624,pedestrian,10,1,-9,9,>5,False,True,False,0.648900
0000280_02401_d_0000624,people,10,1,-9,9,>5,False,True,False,0.404300
0000280_02401_d_0000624,tricycle,2,0,-2,2,1-2,True,True,False,0.000000
0000280_02401_d_0000624,truck,1,0,-1,1,1-2,True,True,False,0.000000
0000280_02401_d_0000624,van,25,2,-23,23,>5,False,True,False,0.657400
0000280_02601_d_0000625,bus,1,0,-1,1,1-2,True,True,False,0.000000
0000280_02601_d_0000625,car,43,40,-3,3,3-5,False,True,False,0.582093
0000280_02601_d_0000625,motor,8,3,-5,5,3-5,False,True,False,0.455867
0000280_02601_d_0000625,pedestrian,6,0,-6,6,>5,True,True,False,0.000000
0000280_02601_d_0000625,people,12,4,-8,8,>5,False,True,False,0.450350
0000280_02601_d_0000625,van,2,1,-1,1,1-2,False,True,False,0.605700
0000280_02801_d_0000626,bus,1,0,-1,1,1-2,True,True,False,0.000000
0000280_02801_d_0000626,car,30,28,-2,2,1-2,False,True,False,0.678836
0000280_02801_d_0000626,motor,8,3,-5,5,3-5,False,True,False,0.358467
0000280_02801_d_0000626,pedestrian,2,0,-2,2,1-2,True,True,False,0.000000
0000280_02801_d_0000626,people,11,6,-5,5,3-5,False,True,False,0.457733
0000280_02801_d_0000626,van,3,0,-3,3,3-5,True,True,False,0.000000
0000280_03001_d_0000627,awning-tricycle,2,0,-2,2,1-2,True,True,False,0.000000
0000280_03001_d_0000627,bus,1,0,-1,1,1-2,True,True,False,0.000000
0000280_03001_d_0000627,car,36,37,1,1,1-2,False,False,True,0.484708
0000280_03001_d_0000627,motor,14,1,-13,13,>5,False,True,False,0.671000
0000280_03001_d_0000627,pedestrian,4,0,-4,4,3-5,True,True,False,0.000000
0000280_03001_d_0000627,people,17,4,-13,13,>5,False,True,False,0.455275
0000280_03001_d_0000627,truck,1,0,-1,1,1-2,True,True,False,0.000000
0000280_03001_d_0000627,van,9,1,-8,8,>5,False,True,False,0.528800
0000280_03201_d_0000628,bus,1,1,0,0,0,False,False,False,0.464300
0000280_03201_d_0000628,car,48,50,2,2,1-2,False,False,True,0.528544
0000280_03201_d_0000628,motor,10,4,-6,6,>5,False,True,False,0.395150
0000280_03201_d_0000628,pedestrian,16,4,-12,12,>5,False,True,False,0.549175
0000280_03201_d_0000628,tricycle,3,1,-2,2,1-2,False,True,False,0.292900
0000280_03201_d_0000628,van,2,2,0,0,0,False,False,False,0.379600
0000280_03401_d_0000629,awning-tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000280_03401_d_0000629,bus,2,1,-1,1,1-2,False,True,False,0.777000
0000280_03401_d_0000629,car,47,39,-8,8,>5,False,True,False,0.529413
0000280_03401_d_0000629,motor,11,3,-8,8,>5,False,True,False,0.365467
0000280_03401_d_0000629,pedestrian,6,0,-6,6,>5,True,True,False,0.000000
0000280_03401_d_0000629,people,8,3,-5,5,3-5,False,True,False,0.464867
0000280_03401_d_0000629,truck,1,0,-1,1,1-2,True,True,False,0.000000
0000280_03401_d_0000629,van,5,4,-1,1,1-2,False,True,False,0.408925
0000283_00401_d_0000676,car,4,4,0,0,0,False,False,False,0.683400
0000283_00401_d_0000676,pedestrian,1,0,-1,1,1-2,True,True,False,0.000000
0000283_00401_d_0000676,people,1,0,-1,1,1-2,True,True,False,0.000000
0000283_00601_d_0000677,car,6,4,-2,2,1-2,False,True,False,0.449125
0000283_00601_d_0000677,truck,2,1,-1,1,1-2,False,True,False,0.429800
0000283_00601_d_0000677,van,1,1,0,0,0,False,False,False,0.280800
0000283_00801_d_0000678,car,8,3,-5,5,3-5,False,True,False,0.552500
0000283_01001_d_0000679,car,4,4,0,0,0,False,False,False,0.686875
0000287_00001_d_0000759,awning-tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000287_00001_d_0000759,car,28,37,9,9,>5,False,False,True,0.543481
0000287_00001_d_0000759,motor,7,2,-5,5,3-5,False,True,False,0.455250
0000287_00001_d_0000759,pedestrian,4,1,-3,3,3-5,False,True,False,0.268800
0000287_00001_d_0000759,people,6,1,-5,5,3-5,False,True,False,0.528900
0000287_00001_d_0000759,truck,1,0,-1,1,1-2,True,True,False,0.000000
0000287_00001_d_0000759,van,3,1,-2,2,1-2,False,True,False,0.700000
0000287_00201_d_0000760,awning-tricycle,2,0,-2,2,1-2,True,True,False,0.000000
0000287_00201_d_0000760,car,31,35,4,4,3-5,False,False,True,0.593594
0000287_00201_d_0000760,motor,6,4,-2,2,1-2,False,True,False,0.412275
0000287_00201_d_0000760,pedestrian,2,0,-2,2,1-2,True,True,False,0.000000
0000287_00201_d_0000760,people,3,1,-2,2,1-2,False,True,False,0.527900
0000287_00201_d_0000760,tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000287_00201_d_0000760,truck,1,0,-1,1,1-2,True,True,False,0.000000
0000287_00201_d_0000760,van,2,0,-2,2,1-2,True,True,False,0.000000
0000287_00401_d_0000761,car,36,39,3,3,3-5,False,False,True,0.567577
0000287_00401_d_0000761,pedestrian,2,1,-1,1,1-2,False,True,False,0.606800
0000287_00401_d_0000761,people,1,0,-1,1,1-2,True,True,False,0.000000
0000287_00401_d_0000761,tricycle,2,0,-2,2,1-2,True,True,False,0.000000
0000287_00401_d_0000761,van,2,1,-1,1,1-2,False,True,False,0.562100
0000287_00601_d_0000762,awning-tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000287_00601_d_0000762,car,52,45,-7,7,>5,False,True,False,0.506202
0000287_00601_d_0000762,motor,6,2,-4,4,3-5,False,True,False,0.436200
0000287_00601_d_0000762,pedestrian,5,0,-5,5,3-5,True,True,False,0.000000
0000287_00601_d_0000762,people,11,1,-10,10,>5,False,True,False,0.309100
0000287_00601_d_0000762,tricycle,5,0,-5,5,3-5,True,True,False,0.000000
0000287_00601_d_0000762,truck,5,0,-5,5,3-5,True,True,False,0.000000
0000287_00601_d_0000762,van,6,4,-2,2,1-2,False,True,False,0.534575
0000287_00801_d_0000763,awning-tricycle,2,0,-2,2,1-2,True,True,False,0.000000
0000287_00801_d_0000763,car,30,43,13,13,>5,False,False,True,0.484137
0000287_00801_d_0000763,motor,6,3,-3,3,3-5,False,True,False,0.337000
0000287_00801_d_0000763,pedestrian,3,1,-2,2,1-2,False,True,False,0.303100
0000287_00801_d_0000763,people,9,3,-6,6,>5,False,True,False,0.540733
0000287_00801_d_0000763,tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000287_00801_d_0000763,truck,3,2,-1,1,1-2,False,True,False,0.692350
0000287_00801_d_0000763,van,3,4,1,1,1-2,False,False,True,0.614775
0000287_01001_d_0000764,car,17,38,21,21,>5,False,False,True,0.558708
0000287_01001_d_0000764,motor,7,6,-1,1,1-2,False,True,False,0.332350
0000287_01001_d_0000764,pedestrian,9,1,-8,8,>5,False,True,False,0.354400
0000287_01001_d_0000764,people,14,2,-12,12,>5,False,True,False,0.361250
0000287_01001_d_0000764,tricycle,3,1,-2,2,1-2,False,True,False,0.351000
0000287_01001_d_0000764,truck,4,0,-4,4,3-5,True,True,False,0.000000
0000287_01001_d_0000764,van,16,0,-16,16,>5,True,True,False,0.000000
0000287_01201_d_0000765,car,30,38,8,8,>5,False,False,True,0.562537
0000287_01201_d_0000765,motor,7,4,-3,3,3-5,False,True,False,0.402600
0000287_01201_d_0000765,pedestrian,11,5,-6,6,>5,False,True,False,0.326960
0000287_01201_d_0000765,people,8,0,-8,8,>5,True,True,False,0.000000
0000287_01201_d_0000765,tricycle,3,0,-3,3,3-5,True,True,False,0.000000
0000287_01201_d_0000765,van,8,1,-7,7,>5,False,True,False,0.742400
0000287_01401_d_0000766,car,28,32,4,4,3-5,False,False,True,0.523816
0000287_01401_d_0000766,motor,5,4,-1,1,1-2,False,True,False,0.378150
0000287_01401_d_0000766,pedestrian,14,1,-13,13,>5,False,True,False,0.436800
0000287_01401_d_0000766,people,10,2,-8,8,>5,False,True,False,0.432600
0000287_01401_d_0000766,tricycle,2,0,-2,2,1-2,True,True,False,0.000000
0000287_01401_d_0000766,van,9,3,-6,6,>5,False,True,False,0.612200
0000287_01601_d_0000767,awning-tricycle,3,0,-3,3,3-5,True,True,False,0.000000
0000287_01601_d_0000767,car,31,24,-7,7,>5,False,True,False,0.618283
0000287_01601_d_0000767,motor,12,1,-11,11,>5,False,True,False,0.629700
0000287_01601_d_0000767,pedestrian,16,6,-10,10,>5,False,True,False,0.451283
0000287_01601_d_0000767,people,5,1,-4,4,3-5,False,True,False,0.871700
0000287_01601_d_0000767,tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000287_01601_d_0000767,van,5,0,-5,5,3-5,True,True,False,0.000000
0000287_01801_d_0000768,car,28,28,0,0,0,False,False,False,0.456479
0000287_01801_d_0000768,motor,4,1,-3,3,3-5,False,True,False,0.325600
0000287_01801_d_0000768,pedestrian,17,6,-11,11,>5,False,True,False,0.349950
0000287_01801_d_0000768,people,1,4,3,3,3-5,False,False,True,0.299300
0000287_01801_d_0000768,tricycle,2,0,-2,2,1-2,True,True,False,0.000000
0000287_01801_d_0000768,van,3,3,0,0,0,False,False,False,0.450900
0000287_02001_d_0000769,car,20,21,1,1,1-2,False,False,True,0.636014
0000287_02001_d_0000769,motor,8,0,-8,8,>5,True,True,False,0.000000
0000287_02001_d_0000769,pedestrian,10,8,-2,2,1-2,False,True,False,0.554550
0000287_02001_d_0000769,people,3,0,-3,3,3-5,True,True,False,0.000000
0000287_02001_d_0000769,van,2,2,0,0,0,False,False,False,0.602100
0000287_02201_d_0000770,car,13,11,-2,2,1-2,False,True,False,0.721364
0000287_02201_d_0000770,motor,4,2,-2,2,1-2,False,True,False,0.341200
0000287_02201_d_0000770,pedestrian,4,0,-4,4,3-5,True,True,False,0.000000
0000287_02201_d_0000770,people,2,1,-1,1,1-2,False,True,False,0.413700
0000287_02201_d_0000770,tricycle,2,0,-2,2,1-2,True,True,False,0.000000
0000287_02201_d_0000770,van,1,0,-1,1,1-2,True,True,False,0.000000
0000287_02401_d_0000771,car,10,11,1,1,1-2,False,False,True,0.739336
0000287_02401_d_0000771,motor,1,1,0,0,0,False,False,False,0.525400
0000287_02401_d_0000771,pedestrian,4,1,-3,3,3-5,False,True,False,0.567000
0000287_02401_d_0000771,people,1,0,-1,1,1-2,True,True,False,0.000000
0000287_02401_d_0000771,tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000287_02401_d_0000771,van,1,1,0,0,0,False,False,False,0.775000
0000287_02601_d_0000772,awning-tricycle,2,0,-2,2,1-2,True,True,False,0.000000
0000287_02601_d_0000772,car,19,12,-7,7,>5,False,True,False,0.659592
0000287_02601_d_0000772,motor,10,4,-6,6,>5,False,True,False,0.354475
0000287_02601_d_0000772,pedestrian,7,3,-4,4,3-5,False,True,False,0.469200
0000287_02601_d_0000772,people,4,0,-4,4,3-5,True,True,False,0.000000
0000287_02601_d_0000772,van,1,1,0,0,0,False,False,False,0.326100
0000287_02801_d_0000773,awning-tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000287_02801_d_0000773,car,22,19,-3,3,3-5,False,True,False,0.684395
0000287_02801_d_0000773,motor,16,5,-11,11,>5,False,True,False,0.327880
0000287_02801_d_0000773,pedestrian,6,2,-4,4,3-5,False,True,False,0.395700
0000287_02801_d_0000773,people,5,2,-3,3,3-5,False,True,False,0.355900
0000287_02801_d_0000773,truck,1,2,1,1,1-2,False,False,True,0.548750
0000287_02801_d_0000773,van,4,5,1,1,1-2,False,False,True,0.458780
0000287_03001_d_0000774,car,11,14,3,3,3-5,False,False,True,0.781064
0000287_03001_d_0000774,pedestrian,4,0,-4,4,3-5,True,True,False,0.000000
0000287_03001_d_0000774,truck,1,1,0,0,0,False,False,False,0.880100
0000287_03001_d_0000774,van,2,1,-1,1,1-2,False,True,False,0.458300
0000287_03401_d_0000776,awning-tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000287_03401_d_0000776,car,43,45,2,2,1-2,False,False,True,0.701107
0000287_03401_d_0000776,motor,11,1,-10,10,>5,False,True,False,0.285700
0000287_03401_d_0000776,truck,1,0,-1,1,1-2,True,True,False,0.000000
0000287_04601_d_0000780,car,33,33,0,0,0,False,False,False,0.774200
0000287_04601_d_0000780,motor,21,10,-11,11,>5,False,True,False,0.405850
0000287_04601_d_0000780,pedestrian,12,1,-11,11,>5,False,True,False,0.250900
0000287_04601_d_0000780,people,12,0,-12,12,>5,True,True,False,0.000000
0000287_04601_d_0000780,tricycle,2,0,-2,2,1-2,True,True,False,0.000000
0000287_04601_d_0000780,truck,1,0,-1,1,1-2,True,True,False,0.000000
0000287_04601_d_0000780,van,2,1,-1,1,1-2,False,True,False,0.553600
0000287_04801_d_0000781,awning-tricycle,2,0,-2,2,1-2,True,True,False,0.000000
0000287_04801_d_0000781,car,23,25,2,2,1-2,False,False,True,0.675724
0000287_04801_d_0000781,motor,11,3,-8,8,>5,False,True,False,0.385367
0000287_04801_d_0000781,pedestrian,10,3,-7,7,>5,False,True,False,0.343667
0000287_04801_d_0000781,people,3,0,-3,3,3-5,True,True,False,0.000000
0000287_04801_d_0000781,truck,1,0,-1,1,1-2,True,True,False,0.000000
0000287_04801_d_0000781,van,2,2,0,0,0,False,False,False,0.519300
0000287_05001_d_0000782,awning-tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000287_05001_d_0000782,car,24,26,2,2,1-2,False,False,True,0.708746
0000287_05001_d_0000782,motor,10,2,-8,8,>5,False,True,False,0.453350
0000287_05001_d_0000782,pedestrian,18,0,-18,18,>5,True,True,False,0.000000
0000287_05001_d_0000782,people,5,0,-5,5,3-5,True,True,False,0.000000
0000287_05001_d_0000782,tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000287_05001_d_0000782,truck,1,0,-1,1,1-2,True,True,False,0.000000
0000287_05001_d_0000782,van,2,3,1,1,1-2,False,False,True,0.558233
0000289_00001_d_0000811,car,15,16,1,1,1-2,False,False,True,0.711094
0000289_00001_d_0000811,motor,9,3,-6,6,>5,False,True,False,0.338967
0000289_00001_d_0000811,pedestrian,6,4,-2,2,1-2,False,True,False,0.400025
0000289_00001_d_0000811,people,5,1,-4,4,3-5,False,True,False,0.443500
0000289_00001_d_0000811,truck,1,1,0,0,0,False,False,False,0.356400
0000289_00001_d_0000811,van,1,0,-1,1,1-2,True,True,False,0.000000
0000289_00201_d_0000812,car,17,17,0,0,0,False,False,False,0.655453
0000289_00201_d_0000812,motor,7,4,-3,3,3-5,False,True,False,0.366500
0000289_00201_d_0000812,pedestrian,8,6,-2,2,1-2,False,True,False,0.414283
0000289_00201_d_0000812,people,4,1,-3,3,3-5,False,True,False,0.358800
0000289_00201_d_0000812,tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000289_00201_d_0000812,van,2,1,-1,1,1-2,False,True,False,0.568500
0000289_00401_d_0000813,car,20,18,-2,2,1-2,False,True,False,0.648739
0000289_00401_d_0000813,motor,9,10,1,1,1-2,False,False,True,0.353060
0000289_00401_d_0000813,pedestrian,14,11,-3,3,3-5,False,True,False,0.390600
0000289_00401_d_0000813,people,1,1,0,0,0,False,False,False,0.626400
0000289_00401_d_0000813,tricycle,1,2,1,1,1-2,False,False,True,0.311050
0000289_00401_d_0000813,truck,1,0,-1,1,1-2,True,True,False,0.000000
0000289_00401_d_0000813,van,3,2,-1,1,1-2,False,True,False,0.628000
0000289_00601_d_0000814,car,16,15,-1,1,1-2,False,True,False,0.640693
0000289_00601_d_0000814,motor,7,5,-2,2,1-2,False,True,False,0.448160
0000289_00601_d_0000814,pedestrian,12,12,0,0,0,False,False,False,0.473750
0000289_00601_d_0000814,people,1,0,-1,1,1-2,True,True,False,0.000000
0000289_00601_d_0000814,tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000289_00601_d_0000814,van,3,1,-2,2,1-2,False,True,False,0.781900
0000289_00801_d_0000815,awning-tricycle,2,0,-2,2,1-2,True,True,False,0.000000
0000289_00801_d_0000815,car,11,13,2,2,1-2,False,False,True,0.651269
0000289_00801_d_0000815,motor,6,5,-1,1,1-2,False,True,False,0.479160
0000289_00801_d_0000815,pedestrian,11,5,-6,6,>5,False,True,False,0.501100
0000289_00801_d_0000815,people,2,0,-2,2,1-2,True,True,False,0.000000
0000289_00801_d_0000815,van,6,2,-4,4,3-5,False,True,False,0.624200
0000289_01001_d_0000816,awning-tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000289_01001_d_0000816,car,16,16,0,0,0,False,False,False,0.635381
0000289_01001_d_0000816,motor,5,7,2,2,1-2,False,False,True,0.505986
0000289_01001_d_0000816,pedestrian,5,3,-2,2,1-2,False,True,False,0.335700
0000289_01001_d_0000816,people,2,0,-2,2,1-2,True,True,False,0.000000
0000289_01001_d_0000816,tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000289_01001_d_0000816,van,2,0,-2,2,1-2,True,True,False,0.000000
0000289_01201_d_0000817,awning-tricycle,3,3,0,0,0,False,False,False,0.371800
0000289_01201_d_0000817,car,15,9,-6,6,>5,False,True,False,0.563544
0000289_01201_d_0000817,motor,10,4,-6,6,>5,False,True,False,0.346450
0000289_01201_d_0000817,pedestrian,4,6,2,2,1-2,False,False,True,0.418017
0000289_01201_d_0000817,people,5,0,-5,5,3-5,True,True,False,0.000000
0000289_01201_d_0000817,truck,1,2,1,1,1-2,False,False,True,0.332200
0000289_01201_d_0000817,van,3,0,-3,3,3-5,True,True,False,0.000000
0000289_01401_d_0000818,bus,1,1,0,0,0,False,False,False,0.858000
0000289_01401_d_0000818,car,15,15,0,0,0,False,False,False,0.604027
0000289_01401_d_0000818,motor,8,7,-1,1,1-2,False,True,False,0.386271
0000289_01401_d_0000818,pedestrian,5,9,4,4,3-5,False,False,True,0.490456
0000289_01401_d_0000818,people,4,1,-3,3,3-5,False,True,False,0.287800
0000289_01401_d_0000818,tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000289_01401_d_0000818,truck,1,1,0,0,0,False,False,False,0.359500
0000289_01401_d_0000818,van,2,2,0,0,0,False,False,False,0.752750
0000289_01601_d_0000819,bus,1,1,0,0,0,False,False,False,0.271300
0000289_01601_d_0000819,car,23,25,2,2,1-2,False,False,True,0.580288
0000289_01601_d_0000819,motor,7,3,-4,4,3-5,False,True,False,0.340300
0000289_01601_d_0000819,pedestrian,8,6,-2,2,1-2,False,True,False,0.339917
0000289_01601_d_0000819,truck,1,2,1,1,1-2,False,False,True,0.594150
0000289_01601_d_0000819,van,1,0,-1,1,1-2,True,True,False,0.000000
0000289_02001_d_0000821,car,23,24,1,1,1-2,False,False,True,0.691942
0000289_02001_d_0000821,motor,3,1,-2,2,1-2,False,True,False,0.544200
0000289_02001_d_0000821,pedestrian,12,5,-7,7,>5,False,True,False,0.331780
0000289_02001_d_0000821,people,1,0,-1,1,1-2,True,True,False,0.000000
0000289_02001_d_0000821,truck,1,1,0,0,0,False,False,False,0.868900
0000289_02201_d_0000822,car,13,11,-2,2,1-2,False,True,False,0.808682
0000289_02201_d_0000822,motor,8,6,-2,2,1-2,False,True,False,0.432317
0000289_02201_d_0000822,pedestrian,3,9,6,6,>5,False,False,True,0.395933
0000289_02201_d_0000822,people,5,0,-5,5,3-5,True,True,False,0.000000
0000289_02401_d_0000823,awning-tricycle,2,1,-1,1,1-2,False,True,False,0.410000
0000289_02401_d_0000823,car,21,21,0,0,0,False,False,False,0.703567
0000289_02401_d_0000823,motor,10,8,-2,2,1-2,False,True,False,0.375287
0000289_02401_d_0000823,pedestrian,9,1,-8,8,>5,False,True,False,0.290500
0000289_02401_d_0000823,people,5,1,-4,4,3-5,False,True,False,0.320400
0000289_02401_d_0000823,van,1,1,0,0,0,False,False,False,0.501800
0000289_02601_d_0000824,awning-tricycle,1,1,0,0,0,False,False,False,0.393200
0000289_02601_d_0000824,car,24,24,0,0,0,False,False,False,0.641183
0000289_02601_d_0000824,motor,16,5,-11,11,>5,False,True,False,0.301980
0000289_02601_d_0000824,pedestrian,8,4,-4,4,3-5,False,True,False,0.406000
0000289_02601_d_0000824,people,5,1,-4,4,3-5,False,True,False,0.253800
0000289_02601_d_0000824,tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000289_02601_d_0000824,truck,1,0,-1,1,1-2,True,True,False,0.000000
0000289_02601_d_0000824,van,1,1,0,0,0,False,False,False,0.856100
0000289_03001_d_0000826,awning-tricycle,2,0,-2,2,1-2,True,True,False,0.000000
0000289_03001_d_0000826,car,21,19,-2,2,1-2,False,True,False,0.732047
0000289_03001_d_0000826,motor,20,5,-15,15,>5,False,True,False,0.399500
0000289_03001_d_0000826,pedestrian,5,9,4,4,3-5,False,False,True,0.344244
0000289_03001_d_0000826,people,5,0,-5,5,3-5,True,True,False,0.000000
0000289_03001_d_0000826,tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000289_03001_d_0000826,van,2,1,-1,1,1-2,False,True,False,0.715200
0000289_03201_d_0000827,awning-tricycle,2,1,-1,1,1-2,False,True,False,0.292100
0000289_03201_d_0000827,car,20,21,1,1,1-2,False,False,True,0.702657
0000289_03201_d_0000827,motor,30,4,-26,26,>5,False,True,False,0.394625
0000289_03201_d_0000827,pedestrian,8,6,-2,2,1-2,False,True,False,0.459417
0000289_03201_d_0000827,people,11,2,-9,9,>5,False,True,False,0.325750
0000289_03201_d_0000827,van,5,1,-4,4,3-5,False,True,False,0.880100
0000289_03401_d_0000828,car,16,14,-2,2,1-2,False,True,False,0.771264
0000289_03401_d_0000828,motor,15,4,-11,11,>5,False,True,False,0.349675
0000289_03401_d_0000828,pedestrian,8,5,-3,3,3-5,False,True,False,0.490820
0000289_03401_d_0000828,people,11,7,-4,4,3-5,False,True,False,0.387543
0000289_03401_d_0000828,van,2,1,-1,1,1-2,False,True,False,0.440500
0000289_03601_d_0000829,awning-tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000289_03601_d_0000829,bus,1,0,-1,1,1-2,True,True,False,0.000000
0000289_03601_d_0000829,car,15,12,-3,3,3-5,False,True,False,0.692450
0000289_03601_d_0000829,motor,19,0,-19,19,>5,True,True,False,0.000000
0000289_03601_d_0000829,pedestrian,30,2,-28,28,>5,False,True,False,0.487800
0000289_03601_d_0000829,people,6,3,-3,3,3-5,False,True,False,0.365700
0000289_03601_d_0000829,tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000289_03601_d_0000829,van,1,2,1,1,1-2,False,False,True,0.473650
0000289_03801_d_0000830,awning-tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000289_03801_d_0000830,bus,1,0,-1,1,1-2,True,True,False,0.000000
0000289_03801_d_0000830,car,16,15,-1,1,1-2,False,True,False,0.719900
0000289_03801_d_0000830,motor,18,5,-13,13,>5,False,True,False,0.306660
0000289_03801_d_0000830,pedestrian,42,0,-42,42,>5,True,True,False,0.000000
0000289_03801_d_0000830,people,8,2,-6,6,>5,False,True,False,0.306300
0000289_03801_d_0000830,tricycle,1,0,-1,1,1-2,True,True,False,0.000000
0000289_03801_d_0000830,van,2,1,-1,1,1-2,False,True,False,0.574300
0000289_04001_d_0000831,car,13,16,3,3,3-5,False,False,True,0.721113
0000289_04001_d_0000831,motor,15,1,-14,14,>5,False,True,False,0.313900
0000289_04001_d_0000831,pedestrian,26,11,-15,15,>5,False,True,False,0.324545
0000289_04001_d_0000831,people,11,5,-6,6,>5,False,True,False,0.363700
0000289_04001_d_0000831,tricycle,2,0,-2,2,1-2,True,True,False,0.000000
0000289_04001_d_0000831,van,3,1,-2,2,1-2,False,True,False,0.414800
0000289_04201_d_0000832,awning-tricycle,3,0,-3,3,3-5,True,True,False,0.000000
0000289_04201_d_0000832,car,12,15,3,3,3-5,False,False,True,0.577000
0000289_04201_d_0000832,motor,19,9,-10,10,>5,False,True,False,0.417333
0000289_04201_d_0000832,pedestrian,35,16,-19,19,>5,False,True,False,0.363250
0000289_04201_d_0000832,people,10,3,-7,7,>5,False,True,False,0.317300
0000289_04201_d_0000832,van,2,2,0,0,0,False,False,False,0.344950
0000289_04401_d_0000833,car,14,16,2,2,1-2,False,False,True,0.613325
0000289_04401_d_0000833,motor,16,7,-9,9,>5,False,True,False,0.396300
0000289_04401_d_0000833,pedestrian,38,16,-22,22,>5,False,True,False,0.428356
0000289_04401_d_0000833,people,14,6,-8,8,>5,False,True,False,0.400317
0000289_04401_d_0000833,tricycle,3,2,-1,1,1-2,False,True,False,0.560900
0000289_04401_d_0000833,van,2,2,0,0,0,False,False,False,0.771350
