scenario,policy,metric_group,dimension,category,service_level,count,ratio,mean,std,min,p25,median,p75,max,notes
low_snr_blockage,semantic_greedy,service_semantic_utility,semantic_uncertainty,s=2,2,90,0.050000,0.199052,0.023312,0.189762,0.189762,0.189762,0.206513,0.317695,
low_snr_blockage,semantic_greedy,service_semantic_utility,semantic_sample_count,s=2,2,90,0.050000,78.433333,12.986360,37.000000,64.000000,87.000000,87.000000,87.000000,
low_snr_blockage,semantic_greedy,service_semantic_utility,semantic_payload_kb,s=2,2,90,0.050000,32.607289,1.023532,31.045700,31.045700,33.289960,33.289960,33.289960,
low_snr_blockage,semantic_greedy,service_semantic_utility,semantic_quality_gap,s=2,2,90,0.050000,0.097916,0.045932,0.047748,0.047748,0.110834,0.110834,0.291054,
low_snr_blockage,semantic_greedy,service_semantic_utility,delay_s,s=2,2,90,0.050000,60.954504,47.283062,17.749747,35.668393,45.888543,66.367231,256.347337,
low_snr_blockage,semantic_greedy,service_semantic_utility,energy_j,s=2,2,90,0.050000,3355.099411,818.196036,1877.935234,2843.684972,3291.670364,3899.468791,5484.580954,
low_snr_blockage,semantic_greedy,service_event_rate,semantic_success,s=2,2,90,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
low_snr_blockage,semantic_greedy,service_event_rate,success,s=2,2,90,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
low_snr_blockage,semantic_greedy,service_event_rate,quality_violation,s=2,2,90,0.050000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
low_snr_blockage,semantic_greedy,service_event_rate,deadline_violation,s=2,2,90,0.050000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
low_snr_blockage,semantic_greedy,service_event_rate,utm_conflict_violation,s=2,2,90,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
low_snr_blockage,semantic_greedy,service_event_rate,resource_violation,s=2,2,90,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
low_snr_blockage,proposed_ppo,service_semantic_utility,semantic_accuracy_mean,s=0,0,497,0.276111,0.456308,0.241391,0.302491,0.302491,0.302491,0.482759,0.902494,
low_snr_blockage,proposed_ppo,service_semantic_utility,semantic_accuracy_lcb,s=0,0,497,0.276111,0.433055,0.246434,0.281034,0.281034,0.281034,0.440174,0.890600,
low_snr_blockage,proposed_ppo,service_semantic_utility,semantic_uncertainty,s=0,0,497,0.276111,0.090069,0.033679,0.058929,0.081561,0.081561,0.081561,0.229023,
low_snr_blockage,proposed_ppo,service_semantic_utility,semantic_sample_count,s=0,0,497,0.276111,281.913481,114.169165,37.000000,281.000000,281.000000,281.000000,441.000000,
low_snr_blockage,proposed_ppo,service_semantic_utility,semantic_payload_kb,s=0,0,497,0.276111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
low_snr_blockage,proposed_ppo,service_semantic_utility,semantic_quality_gap,s=0,0,497,0.276111,0.391613,0.216780,0.000000,0.313616,0.498966,0.538966,0.538966,
low_snr_blockage,proposed_ppo,service_semantic_utility,delay_s,s=0,0,497,0.276111,0.241350,0.065941,0.128659,0.181514,0.232573,0.280155,0.392743,
low_snr_blockage,proposed_ppo,service_semantic_utility,energy_j,s=0,0,497,0.276111,7.824889,0.395044,1.610000,7.850000,7.850000,7.850000,7.850000,
low_snr_blockage,proposed_ppo,service_event_rate,semantic_success,s=0,0,497,0.276111,0.227364,0.419130,0.000000,0.000000,0.000000,0.000000,1.000000,
low_snr_blockage,proposed_ppo,service_event_rate,success,s=0,0,497,0.276111,0.227364,0.419130,0.000000,0.000000,0.000000,0.000000,1.000000,
low_snr_blockage,proposed_ppo,service_event_rate,quality_violation,s=0,0,497,0.276111,0.772636,0.419130,0.000000,1.000000,1.000000,1.000000,1.000000,
low_snr_blockage,proposed_ppo,service_event_rate,deadline_violation,s=0,0,497,0.276111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
low_snr_blockage,proposed_ppo,service_event_rate,utm_conflict_violation,s=0,0,497,0.276111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
low_snr_blockage,proposed_ppo,service_event_rate,resource_violation,s=0,0,497,0.276111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
low_snr_blockage,proposed_ppo,service_semantic_utility,semantic_accuracy_mean,s=1,1,1255,0.697222,0.903345,0.013560,0.804598,0.896797,0.896797,0.896797,0.935943,
low_snr_blockage,proposed_ppo,service_semantic_utility,semantic_accuracy_lcb,s=1,1,1255,0.697222,0.863197,0.016203,0.709166,0.855712,0.855712,0.855712,0.901027,
low_snr_blockage,proposed_ppo,service_semantic_utility,semantic_uncertainty,s=1,1,1255,0.697222,0.094425,0.004394,0.088692,0.095388,0.095388,0.095388,0.189762,
low_snr_blockage,proposed_ppo,service_semantic_utility,semantic_sample_count,s=1,1,1255,0.697222,280.690837,7.738353,87.000000,281.000000,281.000000,281.000000,281.000000,
low_snr_blockage,proposed_ppo,service_semantic_utility,semantic_payload_kb,s=1,1,1255,0.697222,1.047537,0.041097,0.709613,1.027361,1.027361,1.027361,1.141855,
low_snr_blockage,proposed_ppo,service_semantic_utility,semantic_quality_gap,s=1,1,1255,0.697222,0.000177,0.004421,0.000000,0.000000,0.000000,0.000000,0.110834,
low_snr_blockage,proposed_ppo,service_semantic_utility,delay_s,s=1,1,1255,0.697222,12.947454,6.906816,2.348950,8.133618,11.599319,15.473002,40.031132,
low_snr_blockage,proposed_ppo,service_semantic_utility,energy_j,s=1,1,1255,0.697222,1812.027365,922.933850,278.918771,1150.826810,1652.998093,2222.115880,4237.840340,
low_snr_blockage,proposed_ppo,service_event_rate,semantic_success,s=1,1,1255,0.697222,0.998406,0.039888,0.000000,1.000000,1.000000,1.000000,1.000000,
low_snr_blockage,proposed_ppo,service_event_rate,success,s=1,1,1255,0.697222,0.035060,0.183931,0.000000,0.000000,0.000000,0.000000,1.000000,
low_snr_blockage,proposed_ppo,service_event_rate,quality_violation,s=1,1,1255,0.697222,0.001594,0.039888,0.000000,0.000000,0.000000,0.000000,1.000000,
low_snr_blockage,proposed_ppo,service_event_rate,deadline_violation,s=1,1,1255,0.697222,0.964940,0.183931,0.000000,1.000000,1.000000,1.000000,1.000000,
low_snr_blockage,proposed_ppo,service_event_rate,utm_conflict_violation,s=1,1,1255,0.697222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
low_snr_blockage,proposed_ppo,service_event_rate,resource_violation,s=1,1,1255,0.697222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
low_snr_blockage,proposed_ppo,service_semantic_utility,semantic_accuracy_mean,s=2,2,48,0.026667,0.952097,0.011246,0.875000,0.953737,0.953737,0.953737,0.953737,
low_snr_blockage,proposed_ppo,service_semantic_utility,semantic_accuracy_lcb,s=2,2,48,0.026667,0.919338,0.021455,0.772252,0.922467,0.922467,0.922467,0.922467,
low_snr_blockage,proposed_ppo,service_semantic_utility,semantic_uncertainty,s=2,2,48,0.026667,0.087341,0.017383,0.084805,0.084805,0.084805,0.084805,0.206513,
low_snr_blockage,proposed_ppo,service_semantic_utility,semantic_sample_count,s=2,2,48,0.026667,276.479167,30.993272,64.000000,281.000000,281.000000,281.000000,281.000000,
low_snr_blockage,proposed_ppo,service_semantic_utility,semantic_payload_kb,s=2,2,48,0.026667,37.353061,0.920023,31.045700,37.487260,37.487260,37.487260,37.487260,
low_snr_blockage,proposed_ppo,service_semantic_utility,semantic_quality_gap,s=2,2,48,0.026667,0.000995,0.006820,0.000000,0.000000,0.000000,0.000000,0.047748,
low_snr_blockage,proposed_ppo,service_semantic_utility,delay_s,s=2,2,48,0.026667,47.284064,35.780258,16.827714,23.976065,38.787290,50.149627,152.021481,
low_snr_blockage,proposed_ppo,service_semantic_utility,energy_j,s=2,2,48,0.026667,2766.893859,728.026806,1842.567366,2281.213521,2571.600344,3049.871871,4506.797138,
low_snr_blockage,proposed_ppo,service_event_rate,semantic_success,s=2,2,48,0.026667,0.979167,0.142826,0.000000,1.000000,1.000000,1.000000,1.000000,
low_snr_blockage,proposed_ppo,service_event_rate,success,s=2,2,48,0.026667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
low_snr_blockage,proposed_ppo,service_event_rate,quality_violation,s=2,2,48,0.026667,0.020833,0.142826,0.000000,0.000000,0.000000,0.000000,1.000000,
low_snr_blockage,proposed_ppo,service_event_rate,deadline_violation,s=2,2,48,0.026667,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
low_snr_blockage,proposed_ppo,service_event_rate,utm_conflict_violation,s=2,2,48,0.026667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
low_snr_blockage,proposed_ppo,service_event_rate,resource_violation,s=2,2,48,0.026667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
low_snr_blockage,ppo_without_lcb,service_semantic_utility,semantic_accuracy_mean,s=0,0,491,0.272778,0.454958,0.242358,0.302491,0.302491,0.302491,0.482759,0.902494,
low_snr_blockage,ppo_without_lcb,service_semantic_utility,semantic_accuracy_lcb,s=0,0,491,0.272778,0.431965,0.247315,0.281034,0.281034,0.281034,0.440174,0.890600,
low_snr_blockage,ppo_without_lcb,service_semantic_utility,semantic_uncertainty,s=0,0,491,0.272778,0.089200,0.033015,0.058929,0.081561,0.081561,0.081561,0.229023,
low_snr_blockage,ppo_without_lcb,service_semantic_utility,semantic_sample_count,s=0,0,491,0.272778,284.411405,112.138906,37.000000,281.000000,281.000000,281.000000,441.000000,
low_snr_blockage,ppo_without_lcb,service_semantic_utility,semantic_payload_kb,s=0,0,491,0.272778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
low_snr_blockage,ppo_without_lcb,service_semantic_utility,semantic_quality_gap,s=0,0,491,0.272778,0.392704,0.217477,0.000000,0.313616,0.498966,0.538966,0.538966,
low_snr_blockage,ppo_without_lcb,service_semantic_utility,delay_s,s=0,0,491,0.272778,0.242595,0.066229,0.128659,0.182830,0.233092,0.280284,0.392743,
low_snr_blockage,ppo_without_lcb,service_semantic_utility,energy_j,s=0,0,491,0.272778,7.824582,0.397441,1.610000,7.850000,7.850000,7.850000,7.850000,
low_snr_blockage,ppo_without_lcb,service_event_rate,semantic_success,s=0,0,491,0.272778,0.228106,0.419611,0.000000,0.000000,0.000000,0.000000,1.000000,
low_snr_blockage,ppo_without_lcb,service_event_rate,success,s=0,0,491,0.272778,0.228106,0.419611,0.000000,0.000000,0.000000,0.000000,1.000000,
low_snr_blockage,ppo_without_lcb,service_event_rate,quality_violation,s=0,0,491,0.272778,0.771894,0.419611,0.000000,1.000000,1.000000,1.000000,1.000000,
low_snr_blockage,ppo_without_lcb,service_event_rate,deadline_violation,s=0,0,491,0.272778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
low_snr_blockage,ppo_without_lcb,service_event_rate,utm_conflict_violation,s=0,0,491,0.272778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
low_snr_blockage,ppo_without_lcb,service_event_rate,resource_violation,s=0,0,491,0.272778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
low_snr_blockage,ppo_without_lcb,service_semantic_utility,semantic_accuracy_mean,s=1,1,1168,0.648889,0.903288,0.015000,0.804598,0.896797,0.896797,0.911032,0.935943,
low_snr_blockage,ppo_without_lcb,service_semantic_utility,semantic_accuracy_lcb,s=1,1,1168,0.648889,0.862990,0.018853,0.709166,0.855712,0.855712,0.871964,0.901027,
low_snr_blockage,ppo_without_lcb,service_semantic_utility,semantic_uncertainty,s=1,1,1168,0.648889,0.094713,0.007186,0.088692,0.093179,0.095388,0.095388,0.189762,
low_snr_blockage,ppo_without_lcb,service_semantic_utility,semantic_sample_count,s=1,1,1168,0.648889,280.003425,13.868758,87.000000,281.000000,281.000000,281.000000,281.000000,
low_snr_blockage,ppo_without_lcb,service_semantic_utility,semantic_payload_kb,s=1,1,1168,0.648889,1.047201,0.046339,0.709613,1.027361,1.027361,1.076919,1.141855,
low_snr_blockage,ppo_without_lcb,service_semantic_utility,semantic_quality_gap,s=1,1,1168,0.648889,0.000569,0.007923,0.000000,0.000000,0.000000,0.000000,0.110834,
low_snr_blockage,ppo_without_lcb,service_semantic_utility,delay_s,s=1,1,1168,0.648889,12.990585,7.043385,2.348950,7.829664,11.592059,15.562218,40.031132,
low_snr_blockage,ppo_without_lcb,service_semantic_utility,energy_j,s=1,1,1168,0.648889,1814.012600,940.462674,278.918771,1102.960793,1652.777019,2232.400751,4237.837775,
low_snr_blockage,ppo_without_lcb,service_event_rate,semantic_success,s=1,1,1168,0.648889,0.994863,0.071488,0.000000,1.000000,1.000000,1.000000,1.000000,
low_snr_blockage,ppo_without_lcb,service_event_rate,success,s=1,1,1168,0.648889,0.036815,0.188308,0.000000,0.000000,0.000000,0.000000,1.000000,
low_snr_blockage,ppo_without_lcb,service_event_rate,quality_violation,s=1,1,1168,0.648889,0.005137,0.071488,0.000000,0.000000,0.000000,0.000000,1.000000,
low_snr_blockage,ppo_without_lcb,service_event_rate,deadline_violation,s=1,1,1168,0.648889,0.963185,0.188308,0.000000,1.000000,1.000000,1.000000,1.000000,
low_snr_blockage,ppo_without_lcb,service_event_rate,utm_conflict_violation,s=1,1,1168,0.648889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
low_snr_blockage,ppo_without_lcb,service_event_rate,resource_violation,s=1,1,1168,0.648889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
low_snr_blockage,ppo_without_lcb,service_semantic_utility,semantic_accuracy_mean,s=2,2,141,0.078333,0.953806,0.010242,0.875000,0.953737,0.953737,0.953737,0.975089,
low_snr_blockage,ppo_without_lcb,service_semantic_utility,semantic_accuracy_lcb,s=2,2,141,0.078333,0.921821,0.018614,0.772252,0.922467,0.922467,0.922467,0.949481,
low_snr_blockage,ppo_without_lcb,service_semantic_utility,semantic_uncertainty,s=2,2,141,0.078333,0.086217,0.014469,0.078855,0.084805,0.084805,0.084805,0.206513,
low_snr_blockage,ppo_without_lcb,service_semantic_utility,semantic_sample_count,s=2,2,141,0.078333,277.921986,25.660376,64.000000,281.000000,281.000000,281.000000,281.000000,
low_snr_blockage,ppo_without_lcb,service_semantic_utility,semantic_payload_kb,s=2,2,141,0.078333,43.219079,23.498915,31.045700,37.487260,37.487260,37.487260,183.878006,
low_snr_blockage,ppo_without_lcb,service_semantic_utility,semantic_quality_gap,s=2,2,141,0.078333,0.000677,0.005646,0.000000,0.000000,0.000000,0.000000,0.047748,
low_snr_blockage,ppo_without_lcb,service_semantic_utility,delay_s,s=2,2,141,0.078333,33.009918,35.100301,4.550621,15.638539,21.480006,37.894541,247.256851,
low_snr_blockage,ppo_without_lcb,service_semantic_utility,energy_j,s=2,2,141,0.078333,2263.012269,834.439507,340.921790,1714.456977,2166.643305,2585.864932,4624.023162,
low_snr_blockage,ppo_without_lcb,service_event_rate,semantic_success,s=2,2,141,0.078333,0.985816,0.118251,0.000000,1.000000,1.000000,1.000000,1.000000,
low_snr_blockage,ppo_without_lcb,service_event_rate,success,s=2,2,141,0.078333,0.007092,0.083916,0.000000,0.000000,0.000000,0.000000,1.000000,
low_snr_blockage,ppo_without_lcb,service_event_rate,quality_violation,s=2,2,141,0.078333,0.014184,0.118251,0.000000,0.000000,0.000000,0.000000,1.000000,
low_snr_blockage,ppo_without_lcb,service_event_rate,deadline_violation,s=2,2,141,0.078333,0.992908,0.083916,0.000000,1.000000,1.000000,1.000000,1.000000,
low_snr_blockage,ppo_without_lcb,service_event_rate,utm_conflict_violation,s=2,2,141,0.078333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
low_snr_blockage,ppo_without_lcb,service_event_rate,resource_violation,s=2,2,141,0.078333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
low_snr_blockage,ppo_without_queues,service_semantic_utility,semantic_accuracy_mean,s=0,0,501,0.278333,0.457041,0.240378,0.302491,0.302491,0.302491,0.530249,0.902494,
low_snr_blockage,ppo_without_queues,service_semantic_utility,semantic_accuracy_lcb,s=0,0,501,0.278333,0.433653,0.245399,0.281034,0.281034,0.281034,0.506384,0.890600,
low_snr_blockage,ppo_without_queues,service_semantic_utility,semantic_uncertainty,s=0,0,501,0.278333,0.090468,0.033966,0.058929,0.081561,0.081561,0.081561,0.229023,
low_snr_blockage,ppo_without_queues,service_semantic_utility,semantic_sample_count,s=0,0,501,0.278333,280.698603,114.784581,37.000000,281.000000,281.000000,281.000000,441.000000,
low_snr_blockage,ppo_without_queues,service_semantic_utility,semantic_payload_kb,s=0,0,501,0.278333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
low_snr_blockage,ppo_without_queues,service_semantic_utility,semantic_quality_gap,s=0,0,501,0.278333,0.390978,0.215869,0.000000,0.313616,0.498966,0.538966,0.538966,
low_snr_blockage,ppo_without_queues,service_semantic_utility,delay_s,s=0,0,501,0.278333,0.238398,0.064732,0.147150,0.180254,0.232018,0.278889,0.352536,
low_snr_blockage,ppo_without_queues,service_semantic_utility,energy_j,s=0,0,501,0.278333,7.850000,0.000000,7.850000,7.850000,7.850000,7.850000,7.850000,
low_snr_blockage,ppo_without_queues,service_event_rate,semantic_success,s=0,0,501,0.278333,0.225549,0.417943,0.000000,0.000000,0.000000,0.000000,1.000000,
low_snr_blockage,ppo_without_queues,service_event_rate,success,s=0,0,501,0.278333,0.225549,0.417943,0.000000,0.000000,0.000000,0.000000,1.000000,
low_snr_blockage,ppo_without_queues,service_event_rate,quality_violation,s=0,0,501,0.278333,0.774451,0.417943,0.000000,1.000000,1.000000,1.000000,1.000000,
low_snr_blockage,ppo_without_queues,service_event_rate,deadline_violation,s=0,0,501,0.278333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
low_snr_blockage,ppo_without_queues,service_event_rate,utm_conflict_violation,s=0,0,501,0.278333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
low_snr_blockage,ppo_without_queues,service_event_rate,resource_violation,s=0,0,501,0.278333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
low_snr_blockage,ppo_without_queues,service_semantic_utility,semantic_accuracy_mean,s=1,1,1299,0.721667,0.903265,0.012812,0.896797,0.896797,0.896797,0.896797,0.935943,
low_snr_blockage,ppo_without_queues,service_semantic_utility,semantic_accuracy_lcb,s=1,1,1299,0.721667,0.863169,0.014802,0.855712,0.855712,0.855712,0.855712,0.901027,
low_snr_blockage,ppo_without_queues,service_semantic_utility,semantic_uncertainty,s=1,1,1299,0.721667,0.094312,0.002164,0.088692,0.095388,0.095388,0.095388,0.095388,
low_snr_blockage,ppo_without_queues,service_semantic_utility,semantic_sample_count,s=1,1,1299,0.721667,281.000000,0.000000,281.000000,281.000000,281.000000,281.000000,281.000000,
low_snr_blockage,ppo_without_queues,service_semantic_utility,semantic_payload_kb,s=1,1,1299,0.721667,1.047343,0.038345,1.027361,1.027361,1.027361,1.027361,1.141855,
low_snr_blockage,ppo_without_queues,service_semantic_utility,semantic_quality_gap,s=1,1,1299,0.721667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
low_snr_blockage,ppo_without_queues,service_semantic_utility,delay_s,s=1,1,1299,0.721667,13.071260,6.862374,2.348950,8.240565,11.803746,15.687226,40.031132,
low_snr_blockage,ppo_without_queues,service_semantic_utility,energy_j,s=1,1,1299,0.721667,1832.056366,919.721026,278.918771,1164.906483,1689.693009,2246.544748,4237.840340,
low_snr_blockage,ppo_without_queues,service_event_rate,semantic_success,s=1,1,1299,0.721667,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
low_snr_blockage,ppo_without_queues,service_event_rate,success,s=1,1,1299,0.721667,0.033872,0.180900,0.000000,0.000000,0.000000,0.000000,1.000000,
low_snr_blockage,ppo_without_queues,service_event_rate,quality_violation,s=1,1,1299,0.721667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
low_snr_blockage,ppo_without_queues,service_event_rate,deadline_violation,s=1,1,1299,0.721667,0.966128,0.180900,0.000000,1.000000,1.000000,1.000000,1.000000,
low_snr_blockage,ppo_without_queues,service_event_rate,utm_conflict_violation,s=1,1,1299,0.721667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
low_snr_blockage,ppo_without_queues,service_event_rate,resource_violation,s=1,1,1299,0.721667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
low_snr_blockage,ppo_without_queues,service_semantic_utility,selected_service_level,s=2,2,0,0.000000,,,,,,,,not selected by this policy in available rollout rows
low_snr_blockage,ppo_without_projection,service_semantic_utility,semantic_accuracy_mean,s=0,0,1135,0.630556,0.348389,0.147100,0.302491,0.302491,0.302491,0.302491,0.902494,
low_snr_blockage,ppo_without_projection,service_semantic_utility,semantic_accuracy_lcb,s=0,0,1135,0.630556,0.326315,0.149073,0.281034,0.281034,0.281034,0.281034,0.890600,
low_snr_blockage,ppo_without_projection,service_semantic_utility,semantic_uncertainty,s=0,0,1135,0.630556,0.084307,0.018768,0.058929,0.081561,0.081561,0.081561,0.172295,
low_snr_blockage,ppo_without_projection,service_semantic_utility,semantic_sample_count,s=0,0,1135,0.630556,281.033480,64.283710,64.000000,281.000000,281.000000,281.000000,441.000000,
low_snr_blockage,ppo_without_projection,service_semantic_utility,semantic_payload_kb,s=0,0,1135,0.630556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
low_snr_blockage,ppo_without_projection,service_semantic_utility,semantic_quality_gap,s=0,0,1135,0.630556,0.482302,0.136142,0.000000,0.498966,0.538966,0.538966,0.538966,
low_snr_blockage,ppo_without_projection,service_semantic_utility,delay_s,s=0,0,1135,0.630556,0.199196,0.052183,0.069227,0.159309,0.181043,0.226433,0.354037,
low_snr_blockage,ppo_without_projection,service_semantic_utility,energy_j,s=0,0,1135,0.630556,7.822511,0.413250,1.610000,7.850000,7.850000,7.850000,7.850000,
low_snr_blockage,ppo_without_projection,service_event_rate,semantic_success,s=0,0,1135,0.630556,0.071366,0.257435,0.000000,0.000000,0.000000,0.000000,1.000000,
low_snr_blockage,ppo_without_projection,service_event_rate,success,s=0,0,1135,0.630556,0.071366,0.257435,0.000000,0.000000,0.000000,0.000000,1.000000,
low_snr_blockage,ppo_without_projection,service_event_rate,quality_violation,s=0,0,1135,0.630556,0.928634,0.257435,0.000000,1.000000,1.000000,1.000000,1.000000,
low_snr_blockage,ppo_without_projection,service_event_rate,deadline_violation,s=0,0,1135,0.630556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
low_snr_blockage,ppo_without_projection,service_event_rate,utm_conflict_violation,s=0,0,1135,0.630556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
low_snr_blockage,ppo_without_projection,service_event_rate,resource_violation,s=0,0,1135,0.630556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
low_snr_blockage,ppo_without_projection,service_semantic_utility,semantic_accuracy_mean,s=1,1,465,0.258333,0.851758,0.173810,0.201814,0.896797,0.896797,0.896797,0.935943,
low_snr_blockage,ppo_without_projection,service_semantic_utility,semantic_accuracy_lcb,s=1,1,465,0.258333,0.811287,0.172334,0.167003,0.855712,0.855712,0.855712,0.901027,
low_snr_blockage,ppo_without_projection,service_semantic_utility,semantic_uncertainty,s=1,1,465,0.258333,0.094482,0.002729,0.085006,0.095388,0.095388,0.095388,0.095388,
low_snr_blockage,ppo_without_projection,service_semantic_utility,semantic_sample_count,s=1,1,465,0.258333,291.666667,39.911012,281.000000,281.000000,281.000000,281.000000,441.000000,
low_snr_blockage,ppo_without_projection,service_semantic_utility,semantic_payload_kb,s=1,1,465,0.258333,1.031546,0.018222,1.027361,1.027361,1.027361,1.027361,1.141855,
low_snr_blockage,ppo_without_projection,service_semantic_utility,semantic_quality_gap,s=1,1,465,0.258333,0.042157,0.157821,0.000000,0.000000,0.000000,0.000000,0.652997,
low_snr_blockage,ppo_without_projection,service_semantic_utility,delay_s,s=1,1,465,0.258333,16.373468,6.605718,2.594691,12.167465,14.904649,19.092276,41.801736,
low_snr_blockage,ppo_without_projection,service_semantic_utility,energy_j,s=1,1,465,0.258333,2253.270559,822.490738,317.742268,1747.532263,2098.003090,2583.301131,4683.721745,
low_snr_blockage,ppo_without_projection,service_event_rate,semantic_success,s=1,1,465,0.258333,0.933333,0.249444,0.000000,1.000000,1.000000,1.000000,1.000000,
low_snr_blockage,ppo_without_projection,service_event_rate,success,s=1,1,465,0.258333,0.004301,0.065441,0.000000,0.000000,0.000000,0.000000,1.000000,
low_snr_blockage,ppo_without_projection,service_event_rate,quality_violation,s=1,1,465,0.258333,0.066667,0.249444,0.000000,0.000000,0.000000,0.000000,1.000000,
low_snr_blockage,ppo_without_projection,service_event_rate,deadline_violation,s=1,1,465,0.258333,0.995699,0.065441,0.000000,1.000000,1.000000,1.000000,1.000000,
low_snr_blockage,ppo_without_projection,service_event_rate,utm_conflict_violation,s=1,1,465,0.258333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
low_snr_blockage,ppo_without_projection,service_event_rate,resource_violation,s=1,1,465,0.258333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
low_snr_blockage,ppo_without_projection,service_semantic_utility,semantic_accuracy_mean,s=2,2,200,0.111111,0.620036,0.454983,0.000000,0.000000,0.953737,0.953737,0.960854,
low_snr_blockage,ppo_without_projection,service_semantic_utility,semantic_accuracy_lcb,s=2,2,200,0.111111,0.599736,0.440087,0.000000,0.000000,0.922467,0.922467,0.931274,
low_snr_blockage,ppo_without_projection,service_semantic_utility,semantic_uncertainty,s=2,2,200,0.111111,0.073274,0.015659,0.051937,0.051937,0.084805,0.084805,0.084805,
low_snr_blockage,ppo_without_projection,service_semantic_utility,semantic_sample_count,s=2,2,200,0.111111,337.000000,76.315136,281.000000,281.000000,281.000000,441.000000,441.000000,
low_snr_blockage,ppo_without_projection,service_semantic_utility,semantic_payload_kb,s=2,2,200,0.111111,37.805257,2.525891,37.365826,37.365826,37.487260,37.487260,55.509592,
low_snr_blockage,ppo_without_projection,service_semantic_utility,semantic_quality_gap,s=2,2,200,0.111111,0.279600,0.381214,0.000000,0.000000,0.000000,0.780000,0.820000,
low_snr_blockage,ppo_without_projection,service_semantic_utility,delay_s,s=2,2,200,0.111111,153.258878,70.189420,109.122685,121.958467,132.357447,153.402659,751.910362,
low_snr_blockage,ppo_without_projection,service_semantic_utility,energy_j,s=2,2,200,0.111111,10339.595252,960.984530,9088.747015,9663.979040,10057.085165,10674.782148,14954.382313,
low_snr_blockage,ppo_without_projection,service_event_rate,semantic_success,s=2,2,200,0.111111,0.650000,0.476970,0.000000,0.000000,1.000000,1.000000,1.000000,
low_snr_blockage,ppo_without_projection,service_event_rate,success,s=2,2,200,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
low_snr_blockage,ppo_without_projection,service_event_rate,quality_violation,s=2,2,200,0.111111,0.350000,0.476970,0.000000,0.000000,0.000000,1.000000,1.000000,
low_snr_blockage,ppo_without_projection,service_event_rate,deadline_violation,s=2,2,200,0.111111,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
low_snr_blockage,ppo_without_projection,service_event_rate,utm_conflict_violation,s=2,2,200,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
low_snr_blockage,ppo_without_projection,service_event_rate,resource_violation,s=2,2,200,0.111111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
